,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
466,1400000US36047026300,35859.0,9.7,6.4,0.0,0.0,8.3,17.1,0.0613532110092,8.5,8.3,0.0688073394495,0.274829931973
467,1400000US36047026400,44344.0,11.2,7.2,4.3,1.4,6.5,9.5,0.596797671033,9.9,6.5,0.0490053372149,0.0986928104575
468,1400000US36047026500,38700.0,13.0,5.0,4.1,2.4,5.6,11.9,0.0439844760673,6.1,5.6,0.0843467011643,0.294117647059
469,1400000US36047026600,53718.0,8.6,6.4,9.8,6.3,10.0,2.9,0.630274417232,11.0,10.0,0.0,0.108755760369
470,1400000US36047026700,54663.0,15.3,7.5,4.9,1.0,8.1,3.9,0.0733666160191,11.7,8.1,0.024962014326,0.125508425334
471,1400000US36047026800,46389.0,6.5,6.5,8.3,5.5,10.4,8.2,0.617982762637,6.1,10.4,0.0253901700443,0.180028129395
472,1400000US36047026900,18022.0,23.8,4.5,2.3,0.0,6.2,12.3,0.0267314702309,5.6,6.2,0.110166059133,0.243217054264
473,1400000US36047027000,29681.0,10.3,5.6,6.6,5.6,10.3,19.6,0.723372034326,7.2,10.3,0.00454316002019,0.150632911392
474,1400000US36047027200,30714.0,17.6,12.4,4.8,3.0,3.0,18.5,0.574365175333,16.8,3.0,0.0220677146312,0.216354344123
475,1400000US36047027300,41648.0,24.1,10.2,5.3,4.6,3.4,3.0,0.0262512266928,14.5,3.4,0.0625613346418,0.178300455235
476,1400000US36047027400,42057.0,10.9,7.2,2.6,2.6,14.3,2.1,0.636727272727,6.8,14.3,0.028,0.0838183934808
477,1400000US36047027500,45972.0,7.6,3.5,4.7,4.7,7.2,3.2,0.103302097278,5.9,7.2,0.0604640785364,0.166555183946
478,1400000US36047027600,33594.0,7.5,5.4,4.3,2.9,7.6,8.7,0.434217236104,5.1,7.6,0.0976542580316,0.185558354324
479,1400000US36047027700,30385.0,24.4,12.8,3.9,1.2,5.9,4.3,0.0483602001112,15.8,5.9,0.0519733185103,0.287373004354
480,1400000US36047027800,36713.0,10.3,8.2,2.1,1.2,5.0,7.3,0.746241947029,9.8,5.0,0.0,0.140444444444
481,1400000US36047027900,35809.0,10.6,4.9,4.2,4.2,9.2,11.6,0.0143567090006,6.8,9.2,0.0877967973495,0.242574257426
482,1400000US36047028000,55652.0,1.6,0.0,3.6,3.6,14.6,13.2,0.672140762463,0.0,14.6,0.0680351906158,0.0454545454545
483,1400000US36047028100,17500.0,29.4,15.2,0.9,0.9,3.9,15.6,0.135597901132,14.3,3.9,0.173985086993,0.468939393939
484,1400000US36047028200,37542.0,14.1,8.1,1.8,1.8,8.2,6.4,0.670241286863,9.6,8.2,0.0157027958637,0.0884955752212
485,1400000US36047028300,19496.0,31.7,14.2,1.4,1.4,4.9,11.4,0.149485828944,15.7,4.9,0.239779282669,0.392829900839
486,1400000US36047028400,36919.0,8.6,5.0,1.2,1.2,8.1,8.5,0.631721156444,5.9,8.1,0.116725209403,0.161609033169
487,1400000US36047028501,35385.0,0.0,0.0,0.0,0.0,35.2,0.0,0.3173391494,0.0,35.2,0.3653217012,0.281690140845
488,1400000US36047028502,15769.0,32.8,23.4,1.7,1.7,0.0,14.1,0.315281030445,23.4,0.0,0.106850117096,0.515734265734
489,1400000US36047028600,26636.0,19.0,13.7,3.1,2.4,3.8,18.7,0.661303630363,14.8,3.8,0.0713696369637,0.324269889225
490,1400000US36047028700,22108.0,29.6,22.5,0.0,0.0,7.5,0.7,0.131692307692,24.9,7.5,0.322769230769,0.402597402597
491,1400000US36047028800,29700.0,11.2,10.6,2.6,1.8,12.7,10.8,0.560011138959,14.2,12.7,0.130047340574,0.231597845601
492,1400000US36047028900,25745.0,22.2,14.4,0.7,0.7,4.2,11.9,0.107339449541,17.9,4.2,0.104587155963,0.257401315789
493,1400000US36047029000,33354.0,9.1,6.0,2.0,0.6,4.4,12.9,0.799726402189,7.2,4.4,0.03146374829,0.221179624665
494,1400000US36047029100,33401.0,13.2,2.2,3.6,3.6,10.1,13.3,0.0554681353265,2.9,10.1,0.0346184107002,0.346798029557
495,1400000US36047029200,29527.0,5.6,5.6,5.6,5.6,6.7,17.1,0.787922016167,7.4,6.7,0.0261531145982,0.298043728423
496,1400000US36047029300,28295.0,17.3,11.3,1.6,1.6,5.8,8.4,0.0222539229672,12.8,5.8,0.0339514978602,0.218558282209
497,1400000US36047029400,29447.0,7.8,6.3,1.5,1.5,6.5,5.0,0.816852966466,7.1,6.5,0.00515907136715,0.313543599258
498,1400000US36047029500,50466.0,18.0,8.2,8.1,5.3,16.8,5.3,0.0412790697674,4.6,16.8,0.0546511627907,0.0681818181818
499,1400000US36047029600,42712.0,7.0,5.8,5.5,4.7,7.4,9.6,0.785416209093,6.3,7.4,0.0399736437514,0.186097427477
500,1400000US36047029700,55876.0,13.4,8.9,8.6,5.5,8.4,3.9,0.0380677343135,12.3,8.4,0.0275662903649,0.120529801325
501,1400000US36047029800,46667.0,8.8,7.9,5.3,3.6,7.5,5.5,0.717519938256,9.6,7.5,0.0421919217906,0.16501650165
502,1400000US36047029900,38548.0,25.2,18.7,0.0,0.0,2.2,3.3,0.0,26.1,2.2,0.0680190930788,0.211382113821
503,1400000US36047030000,42041.0,5.5,4.1,5.4,4.6,4.2,7.9,0.425697424893,5.6,4.2,0.0547210300429,0.109034267913
504,1400000US36047030100,39242.0,15.7,8.1,9.9,3.0,10.9,4.4,0.01536643026,9.8,10.9,0.0961386918834,0.198979591837
505,1400000US36047030200,44069.0,7.5,3.0,6.3,5.6,9.5,3.7,0.479771655498,5.1,9.5,0.0349962769918,0.0947441217151
506,1400000US36047030300,19580.0,32.3,18.9,0.0,0.0,6.0,8.1,0.0214231063504,20.0,6.0,0.0606988013262,0.330696202532
507,1400000US36047030400,34958.0,11.5,8.2,2.9,0.0,2.5,9.5,0.519639729797,11.9,2.5,0.0280210157618,0.12538795779
508,1400000US36047030600,40221.0,6.8,4.0,2.9,0.0,12.6,9.7,0.494519947391,0.0,12.6,0.0162209557212,0.15859030837
509,1400000US36047030700,13250.0,32.4,19.7,1.5,0.7,2.6,20.4,0.0583744948361,21.9,2.6,0.0599461158509,0.326264274062
510,1400000US36047030800,28587.0,11.4,8.4,0.0,0.0,11.5,8.0,0.858709677419,11.5,11.5,0.0,0.0612535612536
511,1400000US36047030900,32330.0,19.1,4.7,0.0,0.0,1.8,6.5,0.132603406326,6.5,1.8,0.0602189781022,0.213017751479
512,1400000US36047031100,37715.0,19.2,9.3,2.2,0.0,8.1,7.4,0.0277447483155,8.6,8.1,0.0277447483155,0.113188976378
513,1400000US36047031300,28820.0,20.2,10.7,0.8,0.0,2.9,8.4,0.0444491705657,12.7,2.9,0.0204168438962,0.172782874618
514,1400000US36047031400,43707.0,7.2,5.6,6.0,5.0,14.9,9.7,0.743936567164,10.0,14.9,0.0450093283582,0.0893234672304
515,1400000US36047031500,32993.0,12.6,6.0,0.0,0.0,6.6,6.5,0.0802005012531,7.0,6.6,0.0586080586081,0.179304192685
516,1400000US36047031701,32455.0,17.7,8.9,3.4,2.9,6.9,8.3,0.0414712416687,10.6,6.9,0.0,0.257204610951
517,1400000US36047031702,37969.0,16.9,3.6,2.0,1.2,13.7,8.1,0.0944680851064,5.1,13.7,0.0567375886525,0.187699680511
518,1400000US36047031900,33318.0,17.2,10.5,1.8,1.8,8.2,2.0,0.2109375,12.4,8.2,0.0250651041667,0.160063391442
519,1400000US36047032100,39162.0,16.6,6.2,2.7,1.8,8.2,4.3,0.0458600999286,7.0,8.2,0.0761955745896,0.187922956793
520,1400000US36047032300,38836.0,11.9,4.9,2.1,1.4,9.7,6.9,0.0817863868711,5.6,9.7,0.09200968523,0.138545953361
521,1400000US36047032500,33327.0,11.3,3.8,4.2,2.6,2.5,9.1,0.0151740553407,2.4,2.5,0.024099970247,0.177002053388
522,1400000US36047032600,28718.0,20.7,13.4,2.0,2.0,2.0,7.1,0.289288005131,15.0,2.0,0.139833226427,0.421234354769
523,1400000US36047032700,39254.0,9.8,3.9,3.0,1.7,5.3,5.3,0.0816226783969,4.3,5.3,0.0623167155425,0.0855855855856
524,1400000US36047032800,36888.0,8.2,7.4,1.0,1.0,12.9,10.2,0.22804100859,12.5,12.9,0.0953172623996,0.249775381851
525,1400000US36047032900,35350.0,13.1,7.3,1.7,1.7,8.1,7.1,0.194670908729,8.5,8.1,0.0111354145953,0.222447943118
526,1400000US36047033000,20960.0,22.6,16.8,0.0,0.0,2.8,14.3,0.327961490163,17.8,2.8,0.0468815403935,0.420576596947
527,1400000US36047033100,35625.0,10.0,7.2,4.0,1.7,9.7,7.7,0.603220755983,8.8,9.7,0.00201297248938,0.201105736006
528,1400000US36047033300,40435.0,17.9,7.3,7.1,3.2,9.5,7.5,0.666466105094,11.0,9.5,0.0250701965503,0.143393393393
529,1400000US36047033500,50441.0,11.6,8.4,9.0,6.0,10.4,1.0,0.539597315436,15.7,10.4,0.0305369127517,0.165060240964
530,1400000US36047033600,56250.0,13.2,7.4,14.0,7.6,10.9,6.5,0.905556775752,15.8,10.9,0.0,0.205487804878
531,1400000US36047033700,50661.0,10.8,4.6,6.7,3.6,14.1,7.3,0.439888960068,3.2,14.1,0.0614990390775,0.106113843992
532,1400000US36047033900,27500.0,20.1,13.9,2.1,2.1,5.5,7.3,0.0655172413793,16.5,5.5,0.0685057471264,0.253109452736
533,1400000US36047034000,23775.0,20.8,18.0,0.0,0.0,1.7,21.3,0.451242829828,18.3,1.7,0.144550669216,0.338912133891
534,1400000US36047034100,38486.0,13.6,4.0,1.5,1.5,5.6,10.4,0.0779599271403,3.8,5.6,0.0225865209472,0.117379435851
535,1400000US36047034200,16452.0,38.7,28.4,0.0,0.0,0.4,10.6,0.41440583849,28.9,0.4,0.0893225448199,0.620714285714
536,1400000US36047034300,16582.0,40.1,19.5,0.9,0.9,2.1,8.3,0.0399172699069,21.9,2.1,0.0663908996898,0.298952879581
537,1400000US36047034500,41367.0,12.7,4.6,7.2,5.0,7.5,8.0,0.0184887459807,5.9,7.5,0.0221061093248,0.157190635452
538,1400000US36047034700,26589.0,32.0,16.7,0.0,0.0,3.6,3.5,0.0340909090909,19.2,3.6,0.0620393120393,0.328802039082
539,1400000US36047034900,32188.0,19.1,9.7,3.9,2.5,4.2,9.3,0.0401244677367,10.7,4.2,0.0889289223714,0.241274658574
540,1400000US36047035000,42986.0,6.8,6.8,0.7,0.7,7.3,8.4,0.951657886582,8.6,7.3,0.0,0.209645010047
541,1400000US36047035100,35484.0,16.8,8.4,0.6,0.6,9.2,10.2,0.147280666931,10.3,9.2,0.0921000396983,0.215483870968
542,1400000US36047035200,9083.0,68.8,57.3,0.0,0.0,0.0,21.8,0.678197908286,57.3,0.0,0.128720836685,0.83547008547
543,1400000US36047035300,34658.0,19.9,12.3,3.3,3.3,7.0,4.8,0.160621761658,13.2,7.0,0.0963015901376,0.196058091286
544,1400000US36047035400,40968.0,12.0,8.6,1.3,0.9,9.0,11.2,0.984164543138,11.6,9.0,0.0,0.143562610229
545,1400000US36047035500,34225.0,13.2,7.9,3.4,0.9,6.3,10.1,0.103576060775,8.6,6.3,0.0854178247174,0.164859002169
546,1400000US36047035700,17188.0,35.6,16.1,2.6,0.0,0.0,13.6,0.0584269662921,17.3,0.0,0.0196629213483,0.339853300733
547,1400000US36047035900,19599.0,38.1,14.1,0.5,0.5,2.5,5.1,0.0252842355337,14.8,2.5,0.0444595282539,0.376833586242
548,1400000US36047036001,19018.0,29.7,28.3,3.1,3.1,3.7,18.3,0.978337050016,33.7,3.7,0.0,0.383352208381
549,1400000US36047036002,13429.0,37.7,26.6,3.1,2.4,1.2,24.7,0.984193888303,27.7,1.2,0.00421496311907,0.630726515502
550,1400000US36047036100,16935.0,30.0,13.0,0.0,0.0,2.9,14.6,0.0331010452962,14.4,2.9,0.185540069686,0.291011235955
551,1400000US36047036200,32902.0,15.1,4.3,8.2,4.9,5.0,13.6,0.724574083634,5.0,5.0,0.0795043882292,0.203554119548
552,1400000US36047036300,32813.0,22.6,11.2,3.7,3.0,3.1,6.2,0.0254186602871,14.1,3.1,0.065490430622,0.264072847682
553,1400000US36047036400,32598.0,21.9,13.6,1.5,1.5,4.4,9.4,0.655587868716,17.3,4.4,0.0,0.260391198044
554,1400000US36047036501,28837.0,19.1,10.5,0.6,0.6,4.5,13.4,0.0,10.5,4.5,0.161181026137,0.223968565815
555,1400000US36047036502,54482.0,6.9,6.9,0.0,0.0,18.6,3.2,0.159132007233,10.1,18.6,0.267631103074,0.227129337539
556,1400000US36047036600,49018.0,14.1,10.8,6.8,1.4,12.3,5.9,0.552335329341,16.5,12.3,0.134371257485,0.292604501608
557,1400000US36047036700,39659.0,12.4,3.0,2.8,2.8,4.1,4.8,0.174222222222,4.3,4.1,0.352888888889,0.331034482759
558,1400000US36047036900,23233.0,30.4,11.5,0.8,0.4,4.8,8.5,0.0413295429696,14.4,4.8,0.132079597638,0.29755515802
559,1400000US36047037000,55948.0,4.9,1.3,10.1,4.5,16.0,5.8,0.683777777778,1.8,16.0,0.026,0.0857874519846
560,1400000US36047037100,36127.0,15.2,7.1,4.5,1.9,6.5,6.3,0.0510879848628,10.0,6.5,0.0794701986755,0.264490339773
561,1400000US36047037300,24884.0,27.0,15.0,2.3,0.9,6.6,11.0,0.0354954034729,19.0,6.6,0.147854954035,0.380187416332
562,1400000US36047037500,41046.0,16.7,12.1,4.4,4.4,8.4,1.8,0.0253312548714,19.3,8.4,0.0888542478566,0.227722772277
563,1400000US36047037700,42635.0,22.5,10.0,5.1,1.6,9.8,3.0,0.0349240202613,11.3,9.8,0.0989069581445,0.276129943503
564,1400000US36047037900,47681.0,14.4,6.6,2.7,1.0,7.0,5.7,0.0389375966993,9.6,7.0,0.0871583290356,0.192753623188
565,1400000US36047038100,31063.0,17.5,7.7,0.3,0.3,3.2,9.9,0.0250402021594,8.3,3.2,0.109809326901,0.298671288273
566,1400000US36047038200,25414.0,18.1,13.3,0.3,0.0,1.6,13.4,0.234132065118,14.6,1.6,0.186573989391,0.341025641026
567,1400000US36047038300,36811.0,16.0,4.2,6.2,5.7,6.2,3.7,0.0207018429689,6.4,6.2,0.138601363292,0.164179104478
568,1400000US36047038500,27412.0,27.8,16.2,2.2,0.7,4.1,6.1,0.0263396911898,18.9,4.1,0.00363306085377,0.339607201309
569,1400000US36047038600,42865.0,11.9,8.2,10.6,9.7,5.2,0.9,0.664700098328,13.9,5.2,0.0475254015077,0.180237877402
570,1400000US36047038700,42539.0,14.9,7.5,4.9,4.9,19.0,6.6,0.0602409638554,10.7,19.0,0.0797908615594,0.277821011673
571,1400000US36047038800,42465.0,8.0,4.8,2.5,0.7,9.0,8.9,0.925390740195,1.4,9.0,0.0156296077853,0.161186848436
572,1400000US36047038900,30435.0,19.7,9.6,3.7,3.7,2.9,14.7,0.206608569354,10.2,2.9,0.57734204793,0.363317757009
573,1400000US36047039000,66183.0,1.0,1.0,8.6,3.0,12.6,5.5,0.941642651297,3.5,12.6,0.0,0.0425806451613
574,1400000US36047039100,35060.0,13.9,5.8,1.4,0.0,4.8,8.1,0.414782920703,5.4,4.8,0.465733763904,0.272503082614
575,1400000US36047039200,30550.0,12.1,9.5,2.5,2.5,4.2,10.3,0.802840434419,10.5,4.2,0.0,0.146898803047
576,1400000US36047039300,29193.0,13.6,10.4,1.5,1.5,9.6,14.9,0.243181818182,14.5,9.6,0.423863636364,0.224917309813
577,1400000US36047039400,48565.0,10.3,4.2,4.2,2.6,18.2,1.1,0.891304347826,6.4,18.2,0.0179910044978,0.0923248053393
578,1400000US36047039500,26016.0,29.3,17.6,0.9,0.9,11.9,9.9,0.447934352009,21.1,11.9,0.261460101868,0.383017163505
579,1400000US36047039600,59013.0,6.9,2.9,16.1,3.8,14.7,0.0,0.890194306371,6.1,14.7,0.00632625395391,0.157894736842
580,1400000US36047039700,32410.0,8.3,3.8,0.0,0.0,8.6,4.2,0.0385074626866,4.6,8.6,0.226268656716,0.251028806584
581,1400000US36047039800,34274.0,5.7,2.8,2.3,2.3,5.2,8.1,0.536761751708,5.6,5.2,0.130172760145,0.239185750636
582,1400000US36047039900,26318.0,21.7,17.1,1.7,1.7,8.8,9.8,0.154598825832,21.7,8.8,0.296477495108,0.363996827914
583,1400000US36047040000,35040.0,18.2,15.4,0.0,0.0,6.2,13.4,0.670052824055,9.6,6.2,0.0698902885006,0.104927007299
584,1400000US36047040100,30400.0,16.8,11.3,0.0,0.0,4.6,8.2,0.125566515596,14.9,4.6,0.308451079712,0.25390625
585,1400000US36047040200,49808.0,6.7,5.7,6.4,1.0,10.9,7.4,0.488523335884,10.3,10.9,0.100994644223,0.145278450363
586,1400000US36047040300,39736.0,16.0,8.1,0.1,0.1,13.5,14.3,0.137495848555,9.7,13.5,0.145466622385,0.246362754607
587,1400000US36047040400,65278.0,5.9,5.0,9.9,6.3,25.6,5.4,0.508809780654,7.8,25.6,0.0,0.0742574257426
588,1400000US36047040500,41685.0,0.0,0.0,0.0,0.0,4.6,5.8,0.331129807692,0.0,4.6,0.185096153846,0.0375782881002
589,1400000US36047040600,48393.0,8.7,4.5,6.4,1.3,8.6,4.4,0.516790490342,4.1,8.6,0.0193164933135,0.0626678603402
590,1400000US36047040800,38438.0,11.3,3.9,3.9,1.0,8.0,0.7,0.521677124929,9.2,8.0,0.0,0.114770459082
591,1400000US36047040900,33900.0,8.8,4.7,0.0,0.0,8.5,0.8,0.154008438819,5.3,8.5,0.532436708861,0.384615384615
592,1400000US36047041000,39444.0,9.5,2.1,6.4,4.6,15.3,13.5,0.923619271445,6.6,15.3,0.0317273795535,0.0487465181058
593,1400000US36047041100,34781.0,24.8,8.6,1.0,0.0,5.7,9.5,0.118238993711,10.8,5.7,0.187735849057,0.434822242479
594,1400000US36047041200,47861.0,4.0,3.2,8.2,5.0,6.2,6.3,0.67445482866,4.6,6.2,0.0423676012461,0.0553359683794
595,1400000US36047041300,34530.0,19.2,10.6,3.8,2.4,4.7,2.1,0.130098887515,14.4,4.7,0.416563658838,0.265469061876
596,1400000US36047041401,50697.0,5.2,2.5,0.0,0.0,18.6,0.0,0.842360549717,5.0,18.6,0.0978172999192,0.0837104072398
597,1400000US36047041402,34395.0,8.3,3.6,8.5,7.3,9.7,9.0,0.948306595365,5.4,9.7,0.0,0.113543091655
598,1400000US36047041500,34271.0,16.1,7.2,0.3,0.3,6.0,12.9,0.205306888234,9.7,6.0,0.303939962477,0.40625
599,1400000US36047041600,38889.0,18.7,11.7,4.2,1.4,3.7,5.3,0.911656891496,17.9,3.7,0.00293255131965,0.157181571816
600,1400000US36047041700,23630.0,26.9,14.7,0.0,0.0,1.6,9.6,0.195817490494,14.8,1.6,0.463878326996,0.241996233522
601,1400000US36047041800,32479.0,20.8,15.5,6.6,0.0,6.8,1.4,0.983933787731,25.4,6.8,0.00486854917235,0.278195488722
602,1400000US36047041900,27404.0,27.1,19.2,0.9,0.9,8.7,5.5,0.191252377071,24.7,8.7,0.485737571312,0.383522727273
603,1400000US36047042000,58300.0,0.0,0.0,13.8,11.5,18.0,13.1,0.90034965035,0.0,18.0,0.0651223776224,0.020979020979
604,1400000US36047042100,38167.0,9.0,7.4,0.0,0.0,12.7,9.4,0.343262806236,9.7,12.7,0.331848552339,0.251386321627
605,1400000US36047042200,44000.0,7.9,3.7,1.8,1.8,10.5,7.6,0.916194076875,5.3,10.5,0.0507246376812,0.130472854641
606,1400000US36047042300,36827.0,19.9,13.9,1.5,1.5,1.4,14.2,0.42261185006,16.5,1.4,0.417170495768,0.360780065005
607,1400000US36047042400,46806.0,5.6,4.3,5.2,2.6,5.4,10.1,0.662556618017,5.8,5.4,0.100402617011,0.138993238167
608,1400000US36047042500,27464.0,16.5,14.6,0.7,0.7,3.7,10.0,0.364928909953,15.0,3.7,0.580173775671,0.272116461366
609,1400000US36047042600,51208.0,9.1,5.8,2.7,1.8,7.5,4.6,0.430382562278,7.3,7.5,0.0889679715302,0.178979436405
610,1400000US36047042700,38453.0,10.6,6.9,0.6,0.6,5.8,9.5,0.298676748582,7.5,5.8,0.618304977946,0.425914445133
611,1400000US36047042800,37875.0,9.7,8.1,3.2,2.5,9.4,6.8,0.758503401361,12.5,9.4,0.0,0.220196353436
612,1400000US36047042900,31328.0,13.1,6.4,3.7,3.7,4.3,12.5,0.254989279235,6.5,4.3,0.62031997361,0.316621253406
613,1400000US36047043000,39909.0,8.5,5.7,7.7,6.8,10.0,13.6,0.576531942634,7.2,10.0,0.0,0.307275541796
614,1400000US36047043100,28143.0,20.0,9.1,0.6,0.6,2.3,11.9,0.203703703704,8.1,2.3,0.624546114742,0.490840176879
615,1400000US36047043200,29663.0,15.8,8.7,1.6,1.6,9.0,4.7,0.630298273155,11.0,9.0,0.0434327577185,0.165873555404
616,1400000US36047043300,28150.0,32.3,21.7,1.3,0.0,5.4,8.3,0.280663465735,23.9,5.4,0.538192928852,0.44452717796
617,1400000US36047043400,44867.0,11.3,10.7,5.1,0.7,6.5,7.7,0.620218579235,13.9,6.5,0.128415300546,0.247787610619
618,1400000US36047043500,28173.0,19.0,14.2,1.4,1.4,3.6,11.9,0.184433541481,16.2,3.6,0.46766280107,0.332307692308
619,1400000US36047043600,32230.0,12.7,8.6,2.4,2.4,6.6,12.7,0.570377184913,9.7,6.6,0.0390984360626,0.26402640264
620,1400000US36047043700,24307.0,12.9,5.0,2.5,2.5,0.8,15.3,0.200915141431,5.9,0.8,0.516638935108,0.316353887399
621,1400000US36047043800,47042.0,7.7,7.0,5.7,2.1,11.6,5.8,0.92429022082,9.2,11.6,0.0382053978268,0.146079484425
622,1400000US36047043900,33048.0,26.4,8.9,0.0,0.0,11.0,6.0,0.138905413444,11.5,11.0,0.657941701368,0.307277628032
623,1400000US36047044000,63606.0,19.3,9.0,10.5,4.7,19.8,1.0,0.916267942584,9.3,19.8,0.0471633629528,0.0901194353963
624,1400000US36047044100,33125.0,21.3,13.0,1.8,0.0,3.9,5.5,0.268745959922,13.0,3.9,0.596961861668,0.318131256952
625,1400000US36047044200,62365.0,10.3,9.5,18.8,15.5,8.2,4.0,0.98578680203,18.0,8.2,0.0087986463621,0.0785536159601
626,1400000US36047044300,39327.0,11.0,8.1,1.0,0.0,3.4,9.1,0.301447229086,8.9,3.4,0.605012354395,0.222740524781
627,1400000US36047044400,37679.0,7.7,7.7,2.7,1.7,11.7,4.8,0.911537271884,9.1,11.7,0.0451592947727,0.116079105761
628,1400000US36047044500,37159.0,17.4,13.7,2.4,1.3,10.7,2.9,0.247118301314,18.3,10.7,0.511223458038,0.220979020979
629,1400000US36047044600,40954.0,5.8,3.7,8.1,2.3,14.8,3.2,0.663319238901,3.5,14.8,0.0,0.0450885668277
630,1400000US36047044700,32609.0,15.1,15.1,6.9,1.8,6.7,11.0,0.560826319816,16.9,6.7,0.354246365723,0.239215686275
631,1400000US36047044800,47734.0,7.5,6.4,11.0,6.0,8.7,2.9,0.912550066756,6.7,8.7,0.0,0.103519668737
632,1400000US36047045000,31157.0,8.1,1.4,6.8,4.8,5.3,9.2,0.735062893082,2.7,5.3,0.138364779874,0.0466988727858
633,1400000US36047045200,61563.0,10.0,6.8,14.0,4.4,24.9,1.7,1.0,6.3,24.9,0.0,0.0
634,1400000US36047045300,40431.0,16.8,12.2,3.1,0.0,5.4,1.8,0.51679197995,12.4,5.4,0.332832080201,0.29704797048
635,1400000US36047045400,62396.0,11.6,5.8,3.6,0.0,22.3,5.3,0.927725856698,8.1,22.3,0.0523364485981,0.0600375234522
636,1400000US36047045600,32824.0,13.5,13.5,5.2,0.4,10.0,10.1,0.87786259542,16.8,10.0,0.0,0.19021134594
637,1400000US36047045800,56758.0,10.0,3.5,20.5,0.4,11.9,0.0,1.0,14.3,11.9,0.0,0.0254403131115
638,1400000US36047046201,27234.0,21.0,11.8,3.3,0.6,13.9,17.6,0.939773645918,21.2,13.9,0.0113177041229,0.181144067797
639,1400000US36047046202,45938.0,10.3,1.7,8.2,4.0,10.1,4.4,0.886904761905,3.4,10.1,0.0730519480519,0.0546218487395
640,1400000US36047046400,39833.0,1.4,1.4,3.7,1.8,7.1,6.4,0.977560414269,2.9,7.1,0.0169735327963,0.278248587571
641,1400000US36047046800,48233.0,2.6,2.6,2.6,2.6,2.0,10.2,1.0,0.7,2.0,0.0,0.381924198251
642,1400000US36047047000,50979.0,3.7,2.9,7.9,1.1,7.7,7.0,1.0,4.8,7.7,0.0,0.1205510907
643,1400000US36047047200,67614.0,1.0,1.0,20.0,16.0,15.5,8.4,0.982085732566,2.1,15.5,0.0124760076775,0.170182841069
644,1400000US36047047400,36250.0,7.3,1.7,4.6,2.9,11.0,10.2,1.0,2.8,11.0,0.0,0.209832134293
645,1400000US36047047600,26431.0,12.2,12.2,6.1,4.1,8.8,18.5,0.982485685416,18.0,8.8,0.017514314584,0.281533804238
646,1400000US36047047700,50298.0,9.3,6.9,7.5,5.3,16.5,4.3,0.877961234745,9.2,16.5,0.0495333811917,0.114329268293
647,1400000US36047047800,50313.0,11.9,8.9,9.4,9.4,4.4,2.0,0.839058644904,12.6,4.4,0.109128866958,0.253141831239
648,1400000US36047048000,37284.0,16.1,11.2,6.9,4.8,6.3,5.8,0.755214050494,16.0,6.3,0.024972557629,0.326208178439
649,1400000US36047048100,54360.0,15.6,14.2,1.8,0.0,8.4,7.2,0.663373860182,12.4,8.4,0.15273556231,0.141548709409
650,1400000US36047048200,29962.0,19.7,13.5,2.4,0.5,8.7,5.5,0.677646644354,17.0,8.7,0.0302976924432,0.259685863874
651,1400000US36047048400,35740.0,14.7,8.4,3.1,3.1,6.2,3.5,0.716644936984,10.3,6.2,0.0634506736202,0.246831623416
652,1400000US36047048600,36439.0,3.7,3.7,3.2,3.2,9.6,7.3,0.424927536232,4.9,9.6,0.110724637681,0.165656565657
653,1400000US36047048800,36133.0,9.1,4.8,5.9,2.9,15.3,11.5,0.558045199923,6.8,15.3,0.156461271006,0.191474493361
654,1400000US36047048900,12454.0,41.2,29.6,0.0,0.0,0.0,13.5,0.312390924956,29.6,0.0,0.253708551483,0.344804765056
655,1400000US36047049000,39174.0,14.6,10.3,3.0,2.2,8.7,9.6,0.609309698804,12.1,8.7,0.0769563337657,0.250570515746
656,1400000US36047049100,24963.0,17.9,13.5,0.0,0.0,3.1,11.7,0.240156143924,13.0,3.1,0.242023082145,0.271636675236
657,1400000US36047049200,47939.0,9.6,8.0,11.4,1.7,5.6,10.5,0.606329816768,11.4,5.6,0.0544142143254,0.0723004694836
658,1400000US36047049300,19416.0,33.4,17.0,1.3,0.6,9.5,9.5,0.474101610905,17.9,9.5,0.321437422553,0.317722371968
659,1400000US36047049400,41807.0,14.9,10.9,6.5,6.2,8.5,9.6,0.647550576827,13.3,8.5,0.0519979936465,0.220841300191
