,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
9370,1400000US36061004900,100851.0,2.9,1.8,32.0,8.9,18.7,2.9,0.877860915493,1.0,18.7,0.0129841549296,0.0341176470588
9371,1400000US36061005000,105449.0,5.9,1.5,42.3,17.3,9.9,2.0,0.841924398625,2.5,9.9,0.0116456662848,0.0100066711141
9372,1400000US36061005200,169922.0,11.4,4.5,57.5,11.4,12.5,1.3,0.756856540084,7.7,12.5,0.00501054852321,0.00479780671693
9373,1400000US36061005400,145250.0,5.4,1.5,48.9,13.9,14.4,0.9,0.821089786014,1.1,14.4,0.0260313258328,0.00348702053468
9374,1400000US36061005501,117679.0,1.9,0.5,44.9,19.0,11.6,1.7,0.821739130435,0.6,11.6,0.00415019762846,0.00688389169344
9375,1400000US36061005502,122500.0,7.3,1.0,47.3,19.5,11.7,0.7,0.769293924466,1.5,11.7,0.0484400656814,0.0171568627451
9376,1400000US36061005600,108482.0,14.8,7.2,41.2,6.1,9.2,3.5,0.684345281639,8.6,9.2,0.0307242136064,0.136170212766
9377,1400000US36061005700,146957.0,2.9,1.0,49.7,11.5,21.4,1.7,0.825478142077,0.6,21.4,0.00239071038251,0.00545454545455
9378,1400000US36061005800,145875.0,3.9,0.7,48.4,7.8,9.5,1.6,0.693280106454,0.7,9.5,0.0296074517631,0.0181360201511
9379,1400000US36061005900,125799.0,5.4,1.5,43.1,7.9,15.0,0.6,0.841719077568,1.1,15.0,0.0136268343816,0.00727398683755
9380,1400000US36061006000,107014.0,4.6,1.8,34.4,10.0,21.9,2.2,0.74671707123,1.8,21.9,0.0425785913251,0.0129166666667
9381,1400000US36061006100,106607.0,5.1,1.3,33.4,12.2,21.0,0.5,0.828697218331,2.6,21.0,0.0262157294377,0.0
9382,1400000US36061006200,100293.0,14.0,5.2,30.4,16.9,20.3,3.1,0.571177889888,5.2,20.3,0.0546172406229,0.0144927536232
9383,1400000US36061006300,104940.0,5.3,4.3,36.3,13.5,18.0,3.3,0.855248075978,5.9,18.0,0.00736859341739,0.0546084176878
9384,1400000US36061006400,91461.0,6.6,1.0,31.0,12.5,15.3,1.0,0.788708409746,1.3,15.3,0.00746659680377,0.0356737105203
9385,1400000US36061006500,82356.0,9.0,4.2,25.6,9.7,18.7,2.9,0.802507326604,4.7,18.7,0.017746662325,0.0232249502322
9386,1400000US36061006600,67267.0,7.6,4.8,18.8,2.2,20.2,9.3,0.642906875544,6.5,20.2,0.115752828547,0.100663349917
9387,1400000US36061006700,88988.0,1.9,1.4,36.0,14.5,10.2,3.2,0.863963244107,1.7,10.2,0.0,0.0195838433293
9388,1400000US36061006800,104252.0,8.2,1.3,33.6,10.2,19.5,5.7,0.771977627994,1.7,19.5,0.0329843682776,0.119356512714
9389,1400000US36061006900,164773.0,3.0,1.6,54.1,13.5,11.3,2.3,0.820789865872,0.0,11.3,0.0305514157973,0.024115755627
9390,1400000US36061007000,92125.0,6.4,1.6,28.2,8.3,17.7,1.6,0.724833897455,2.1,17.7,0.0180518992102,0.0125478519779
9391,1400000US36061007100,128813.0,3.1,1.8,41.0,13.8,19.9,1.7,0.812259896442,2.6,19.9,0.0128611992651,0.0213888075007
9392,1400000US36061007200,104583.0,4.1,1.3,31.4,17.4,22.7,0.3,0.750533333333,1.8,22.7,0.0388,0.00634455832113
9393,1400000US36061007300,95509.0,5.3,2.4,34.1,10.5,13.6,1.7,0.879806027018,3.1,13.6,0.028403186699,0.0461336828309
9394,1400000US36061007400,123654.0,6.8,1.9,44.1,12.5,21.3,5.8,0.778902503996,2.7,21.3,0.0207778369739,0.0259117082534
9395,1400000US36061007500,112885.0,3.2,0.7,39.2,9.2,14.7,0.5,0.929732103645,1.2,14.7,0.00197628458498,0.0439814814815
9396,1400000US36061007600,90417.0,12.2,6.5,32.6,12.0,15.3,3.1,0.546731234867,7.5,15.3,0.00387409200969,0.0145852324521
9397,1400000US36061007700,115577.0,3.7,0.7,35.4,7.6,20.4,2.5,0.87017225748,1.0,20.4,0.00253853127833,0.0115039281706
9398,1400000US36061007800,126316.0,7.4,4.7,39.1,11.8,18.2,1.2,0.748167539267,7.4,18.2,0.0168848167539,0.0436256781193
9399,1400000US36061007900,115588.0,5.6,0.9,44.1,6.4,8.7,7.3,0.941610592577,1.4,8.7,0.00759713479488,0.0246142542248
9400,1400000US36061008000,99821.0,7.3,0.0,36.4,11.2,13.6,5.4,0.842308473887,0.0,13.6,0.015037593985,0.0104496516783
9401,1400000US36061008100,104957.0,4.6,2.5,35.3,10.4,19.8,2.1,0.818274803955,2.2,19.8,0.042732128651,0.0190456686463
9402,1400000US36061008200,110793.0,5.4,1.6,38.6,10.2,15.6,2.5,0.677560548585,1.6,15.6,0.00904581266414,0.0503672612802
9403,1400000US36061008300,67578.0,9.9,6.7,28.6,8.4,9.9,10.3,0.614100647733,7.9,9.9,0.0762331838565,0.175867122618
9404,1400000US36061008400,126250.0,9.1,5.4,39.2,9.8,18.2,0.2,0.405835543767,6.3,18.2,0.00424403183024,0.010752688172
9405,1400000US36061008601,141367.0,0.5,0.5,45.5,15.4,23.7,5.5,0.732502748259,0.7,23.7,0.00586295346281,0.00537634408602
9406,1400000US36061008603,148080.0,5.0,1.4,49.1,9.9,13.1,1.2,0.941189983919,0.0,13.1,0.0140133241443,0.0
9407,1400000US36061008700,110261.0,0.7,0.4,37.2,7.3,19.0,1.4,0.811147630786,0.5,19.0,0.036017529444,0.0249047013977
9408,1400000US36061008800,94903.0,6.4,1.5,24.2,5.9,20.5,1.8,0.702830887802,2.6,20.5,0.00889284126278,0.0219043361645
9409,1400000US36061008900,87802.0,6.6,3.9,33.5,12.1,12.8,3.0,0.786783042394,5.5,12.8,0.0297470609191,0.0781556572923
9410,1400000US36061009000,122769.0,5.3,2.7,39.7,12.3,17.3,1.7,0.696274673339,3.3,17.3,0.0,0.00853889943074
9411,1400000US36061009100,109414.0,6.5,3.2,38.1,10.2,19.7,6.1,0.741728922092,4.0,19.7,0.00884281140418,0.081881533101
9412,1400000US36061009200,109306.0,4.8,2.4,36.6,11.1,15.7,1.5,0.757647058824,2.5,15.7,0.0141176470588,0.0390909090909
9413,1400000US36061009300,82404.0,4.2,1.8,30.0,5.0,11.4,4.5,0.672021166021,3.2,11.4,0.0762543702164,0.0531873289011
9414,1400000US36061009400,41667.0,0.0,0.0,15.0,15.0,0.0,0.0,0.878787878788,0.0,0.0,0.121212121212,0.2
9415,1400000US36061009500,152688.0,5.3,2.1,50.1,13.6,17.1,4.6,0.725554889022,2.7,17.1,0.0,0.0343347639485
9416,1400000US36061009600,91875.0,8.6,0.0,28.1,15.6,21.1,0.0,0.666666666667,0.0,21.1,0.0,0.0859375
9417,1400000US36061009700,46007.0,10.0,8.6,17.2,8.7,7.2,5.8,0.655982905983,13.0,7.2,0.034965034965,0.181286549708
9418,1400000US36061009800,110735.0,3.1,1.3,35.3,10.7,20.4,0.4,0.826489699986,2.2,20.4,0.00539195354625,0.0283265889074
9419,1400000US36061009900,127152.0,2.7,0.4,43.7,13.6,16.4,3.1,0.627164769916,0.4,16.4,0.0225136071252,0.0281158203945
9420,1400000US36061010000,108542.0,8.5,3.3,32.5,11.3,21.1,6.8,0.757940854326,4.1,21.1,0.0591456736035,0.0361544782251
9421,1400000US36061010100,143750.0,3.4,0.7,49.6,15.4,9.2,4.2,0.595496246872,0.7,9.2,0.0283569641368,0.049365303244
9422,1400000US36061010200,100500.0,21.8,0.0,44.4,25.0,6.5,0.0,0.928888888889,0.0,6.5,0.0,0.0
9423,1400000US36061010300,87264.0,5.7,2.5,24.7,11.2,13.2,0.7,0.6028014007,2.0,13.2,0.00350175087544,0.0697292863002
9424,1400000US36061010400,107875.0,7.4,1.5,27.8,5.3,24.1,1.5,0.723800195886,2.8,24.1,0.079333986288,0.0
9425,1400000US36061010601,126933.0,3.2,0.3,42.4,7.7,17.4,3.3,0.884652845415,0.9,17.4,0.00208710171142,0.0
9426,1400000US36061010602,117885.0,4.0,2.1,34.8,8.4,22.8,0.8,0.813459801265,0.0,22.8,0.0182926829268,0.0197044334975
9427,1400000US36061010800,105060.0,4.5,1.6,37.0,7.0,16.1,0.0,0.834841369832,2.7,16.1,0.0105371664185,0.0149344096872
9428,1400000US36061010900,132500.0,10.2,0.0,50.0,32.4,15.7,0.0,0.668181818182,0.0,15.7,0.00454545454545,0.0
9429,1400000US36061011000,104583.0,3.7,2.3,37.6,6.8,14.5,1.0,0.918320317501,2.7,14.5,0.00870567148893,0.0387096774194
9430,1400000US36061011100,98107.0,6.2,3.2,30.0,14.2,18.9,5.1,0.590077732053,3.5,18.9,0.0555555555556,0.10075454949
9431,1400000US36061011201,225250.0,0.7,0.0,61.3,7.8,9.2,2.0,0.817319098458,0.0,9.2,0.0,0.0152801358234
9432,1400000US36061011202,153594.0,2.7,2.7,51.9,14.2,13.1,1.6,0.928571428571,0.0,13.1,0.0,0.0273224043716
9433,1400000US36061011203,117059.0,12.7,2.7,41.6,6.9,12.9,2.3,0.818181818182,1.7,12.9,0.0300462249615,0.0555555555556
9434,1400000US36061011300,81786.0,0.0,0.0,33.3,12.1,6.1,6.1,0.321917808219,0.0,6.1,0.0,0.0
9435,1400000US36061011401,179183.0,6.3,1.8,55.3,10.3,10.0,0.0,0.879581151832,3.2,10.0,0.0,0.0166163141994
9436,1400000US36061011402,147125.0,6.2,4.1,49.9,15.5,7.7,1.8,0.877987421384,11.1,7.7,0.00587002096436,0.0
9437,1400000US36061011500,73021.0,12.3,2.4,29.8,9.1,10.1,3.6,0.57849702381,3.0,10.1,0.0502232142857,0.0571646341463
9438,1400000US36061011600,70203.0,6.2,0.6,21.7,11.4,15.0,2.1,0.69738730979,0.8,15.0,0.00459374102785,0.00634765625
9439,1400000US36061011700,106226.0,6.4,4.3,28.9,7.8,22.9,0.0,0.591513437058,4.3,22.9,0.0842998585573,0.102614701529
9440,1400000US36061011800,108736.0,6.3,2.0,41.3,7.8,12.7,0.0,0.888419273035,2.3,12.7,0.0,0.00975143403442
9441,1400000US36061011900,12479.0,33.0,23.2,0.7,0.0,0.0,22.4,0.477124183007,23.2,0.0,0.0578898225957,0.554907677357
9442,1400000US36061012000,142156.0,3.3,3.3,46.3,12.1,13.4,0.6,0.923522242535,5.9,13.4,0.0,0.0
9443,1400000US36061012100,62866.0,6.0,3.0,14.7,7.4,14.9,10.2,0.785955598456,3.2,14.9,0.0220801158301,0.0942720763723
9444,1400000US36061012200,156500.0,5.7,1.6,53.1,13.8,17.4,0.9,0.995739500913,1.8,17.4,0.0,0.0
9445,1400000US36061012400,119808.0,5.4,3.3,39.8,11.8,17.3,1.6,0.734057901318,4.2,17.3,0.0527075117822,0.0540746382331
9446,1400000US36061012500,144097.0,6.7,2.3,49.0,13.9,15.1,3.9,0.592292089249,2.5,15.1,0.0117647058824,0.0752990851513
9447,1400000US36061012600,101107.0,4.0,2.6,35.8,9.6,14.9,4.5,0.820891465845,2.7,14.9,0.0180286283747,0.0118617098221
9448,1400000US36061012700,67369.0,7.6,1.5,16.4,5.0,16.3,3.0,0.667219291635,1.7,16.3,0.063149962321,0.0504998718277
9449,1400000US36061012800,164830.0,3.6,0.8,52.9,8.6,11.7,1.4,0.954553191489,0.0,11.7,0.00306382978723,0.0
9450,1400000US36061012900,106625.0,4.8,0.4,34.2,3.9,19.0,5.1,0.662630085147,0.6,19.0,0.0703878902554,0.0590051457976
9451,1400000US36061013000,217070.0,7.5,3.7,62.1,10.7,5.4,0.6,0.928513403737,1.8,5.4,0.0,0.0
9452,1400000US36061013100,87813.0,10.5,8.0,29.2,11.5,17.1,7.0,0.742275810098,8.9,17.1,0.0414468726451,0.138619509412
9453,1400000US36061013200,77589.0,6.6,4.6,26.9,7.5,11.3,1.5,0.897760664708,4.9,11.3,0.00820751849225,0.0383257690368
9454,1400000US36061013300,82123.0,8.9,6.9,23.1,10.5,17.8,5.3,0.69613471106,6.5,17.8,0.0702257941064,0.117422930378
9455,1400000US36061013400,97600.0,7.1,1.8,30.5,6.4,18.8,6.4,0.877623939259,2.9,18.8,0.0116123269317,0.0439189189189
9456,1400000US36061013500,61484.0,10.2,7.0,23.4,8.3,10.0,10.7,0.662481414175,7.1,10.0,0.0505534445729,0.21365826013
9457,1400000US36061013600,107343.0,2.9,1.7,38.1,12.1,15.2,5.4,0.874048973851,1.6,15.2,0.0199475736845,0.0252003251655
9458,1400000US36061013700,128969.0,5.4,0.9,43.6,11.0,13.9,3.1,0.783861258421,1.2,13.9,0.00773971621041,0.0
9459,1400000US36061013800,108165.0,2.6,1.2,35.2,10.0,18.3,2.7,0.883094511001,1.7,18.3,0.00125283846214,0.028533154722
9460,1400000US36061013900,82296.0,4.1,0.3,22.8,8.3,19.2,4.4,0.787354110555,0.4,19.2,0.0312940874695,0.0363932645301
9461,1400000US36061014000,131964.0,3.5,2.3,47.8,8.7,19.1,1.0,0.887855364863,1.8,19.1,0.00419232280886,0.0272581507215
9462,1400000US36061014200,225208.0,6.6,1.0,59.4,4.5,5.7,0.9,0.919776119403,0.0,5.7,0.00909514925373,0.0
9463,1400000US36061014401,118125.0,2.8,1.8,42.6,10.2,12.4,0.7,0.908797417272,2.1,12.4,0.0131154156578,0.0252776713903
9464,1400000US36061014402,109934.0,6.2,2.9,37.7,9.0,15.8,2.7,0.851001724824,3.8,15.8,0.0,0.0348283638186
9465,1400000US36061014500,162576.0,5.3,2.1,57.8,19.2,13.9,1.9,0.800366300366,2.3,13.9,0.0104395604396,0.0110935023772
9466,1400000US36061014601,114792.0,2.9,1.7,31.8,10.9,28.2,4.6,0.878519527702,1.9,28.2,0.00158946412352,0.0462745098039
9467,1400000US36061014602,93420.0,4.6,1.4,29.8,6.7,18.8,2.2,0.859601449275,1.4,18.8,0.0156573498965,0.0165413533835
9468,1400000US36061014700,121414.0,2.7,0.0,44.7,10.6,12.7,3.0,0.675820256776,0.0,12.7,0.0238944365193,0.00682593856655
9469,1400000US36061014801,149875.0,2.6,2.2,50.0,7.5,14.9,0.0,0.814183429935,2.1,14.9,0.0272758267985,0.0126671358198
9470,1400000US36061014802,112237.0,4.7,2.3,40.3,8.0,16.2,1.6,0.841684210526,4.0,16.2,0.00322807017544,0.0308056872038
9471,1400000US36061014900,158679.0,3.1,0.0,51.5,11.6,9.7,1.0,0.824826182805,0.0,9.7,0.00593522129897,0.0
9472,1400000US36061015001,155536.0,8.1,4.0,51.2,11.2,14.2,1.5,0.863428047663,0.0,14.2,0.0,0.0
9473,1400000US36061015002,160379.0,2.2,0.0,53.2,9.0,21.0,0.7,0.953488372093,0.0,21.0,0.00677531587621,0.00456810631229
9474,1400000US36061015100,62889.0,11.5,6.8,26.2,4.6,4.6,7.1,0.567513368984,7.4,4.6,0.0836898395722,0.154615961971
9475,1400000US36061015200,67065.0,11.9,7.6,30.4,10.1,12.7,4.5,0.646607092991,9.3,12.7,0.0661826305501,0.227310807037
9476,1400000US36061015300,120889.0,4.8,1.3,43.7,8.6,13.6,1.6,0.876232686981,0.6,13.6,0.0,0.0232558139535
9477,1400000US36061015400,83767.0,6.5,6.3,21.1,6.2,19.6,1.1,0.807535573519,7.2,19.6,0.000868461487073,0.0790888149475
9478,1400000US36061015500,118315.0,4.3,1.6,37.9,13.0,20.4,1.4,0.828973057399,4.2,20.4,0.0159117532214,0.00274574409665
9479,1400000US36061015601,87363.0,3.3,2.1,25.4,9.6,15.2,0.8,0.769714985137,2.2,15.2,0.00874278720056,0.0604188122211
9480,1400000US36061015602,45592.0,15.8,11.0,9.6,2.2,11.5,3.8,0.334645669291,11.6,11.5,0.160979877515,0.200845665962
9481,1400000US36061015700,124666.0,7.9,1.2,39.4,13.6,21.2,1.4,0.904870097797,1.8,21.2,0.00108663439692,0.0175750044381
9482,1400000US36061015801,140625.0,1.5,0.6,46.8,7.6,16.2,0.9,0.893822739481,0.0,16.2,0.00787824529991,0.0101285547332
9483,1400000US36061015802,97467.0,2.8,1.4,28.0,6.5,21.6,5.6,0.665782493369,1.4,21.6,0.00972590627763,0.0252281266774
9484,1400000US36061015900,128125.0,7.4,3.1,45.1,16.1,15.2,3.8,0.877972392994,1.6,15.2,0.010787611646,0.00636158423969
9485,1400000US36061016001,182917.0,4.0,2.2,59.4,10.8,14.0,0.0,0.904736129905,7.5,14.0,0.00270635994587,0.0
9486,1400000US36061016002,106471.0,4.7,3.3,35.4,6.8,15.5,3.5,0.739316239316,5.1,15.5,0.0644078144078,0.0510563380282
9487,1400000US36061016100,130189.0,3.4,1.3,36.8,13.2,22.8,4.9,0.872009751638,1.1,22.8,0.0181319518513,0.0343243243243
9488,1400000US36061016200,24063.0,23.5,10.9,1.7,0.7,3.8,11.4,0.272656510619,10.6,3.8,0.209273879684,0.323708609272
9489,1400000US36061016300,115911.0,9.8,4.4,41.3,7.5,14.8,3.6,0.833150082463,6.7,14.8,0.0119571192963,0.0175163398693
9490,1400000US36061016400,33792.0,18.4,15.4,10.3,3.1,8.2,9.7,0.305117524546,15.4,8.2,0.257810175543,0.377724930638
9491,1400000US36061016500,133992.0,3.7,1.1,47.3,10.1,11.6,2.2,0.871831387069,1.9,11.6,0.00441469666762,0.00567672542575
9492,1400000US36061016600,37959.0,7.1,5.8,7.7,5.6,10.2,13.8,0.476017158456,6.1,10.2,0.284544391005,0.223652173913
9493,1400000US36061016700,108971.0,5.8,2.9,37.7,6.2,16.7,2.3,0.88302425107,4.1,16.7,0.0158503724838,0.0274274905422
9494,1400000US36061016800,26069.0,20.3,15.4,9.3,3.4,6.3,12.6,0.355448331323,16.4,6.3,0.161238439887,0.455984800507
9495,1400000US36061016900,92019.0,9.0,6.2,25.8,9.3,22.1,1.5,0.842785814876,8.7,22.1,0.0142107284599,0.0449213875717
9496,1400000US36061017000,32024.0,15.6,9.6,4.3,2.8,7.8,12.3,0.242300605422,10.1,7.8,0.231113450908,0.307145066502
9497,1400000US36061017100,108538.0,3.5,3.2,42.7,12.7,9.4,4.9,0.811036966423,5.3,9.4,0.00540197013028,0.0354038583846
9498,1400000US36061017200,34412.0,13.4,9.1,6.3,3.2,4.3,11.4,0.344169611307,9.6,4.3,0.320671378092,0.262122598353
9499,1400000US36061017300,109283.0,6.5,3.6,36.2,9.6,17.4,2.2,0.756467439786,4.0,17.4,0.039139161463,0.0779763286145
9500,1400000US36061017401,20607.0,27.1,14.6,6.9,0.0,7.4,13.9,0.24064665127,16.8,7.4,0.218244803695,0.323499491353
9501,1400000US36061017402,45516.0,21.2,11.6,5.8,3.5,14.2,10.4,0.304449648712,11.6,14.2,0.136221701795,0.265497076023
9502,1400000US36061017500,130179.0,2.2,1.9,45.3,15.7,17.2,2.3,0.855574865087,3.0,17.2,0.0132625994695,0.022621564482
9503,1400000US36061017700,67958.0,6.7,4.3,19.0,4.0,13.8,10.2,0.582007214089,5.0,13.8,0.0881604073838,0.148755186722
9504,1400000US36061017800,30023.0,16.1,10.5,5.7,1.8,5.9,13.2,0.412363266344,10.9,5.9,0.278046298652,0.199413489736
9505,1400000US36061017900,76506.0,11.2,6.0,27.2,10.3,13.1,5.8,0.780563591557,5.8,13.1,0.00653594771242,0.0810583788324
9506,1400000US36061018000,26578.0,20.1,13.4,6.7,5.3,2.0,9.4,0.233899183621,14.3,2.0,0.340806012699,0.366880799429
9507,1400000US36061018100,71927.0,10.1,4.9,27.3,9.1,13.1,3.8,0.643789791734,6.2,13.1,0.025574619618,0.116759517177
9508,1400000US36061018200,22813.0,31.8,28.3,2.8,0.0,8.4,3.8,0.209980161758,28.5,8.4,0.47810163284,0.35864978903
9509,1400000US36061018300,87072.0,4.2,1.6,31.6,10.2,14.9,3.8,0.74612264376,2.0,14.9,0.0523741350513,0.0569255588845
9510,1400000US36061018400,25274.0,19.8,14.2,6.2,3.4,7.2,13.8,0.148658448151,16.0,7.2,0.26287164612,0.359296482412
9511,1400000US36061018500,105032.0,10.7,2.2,33.6,15.3,17.5,1.1,0.668051359517,1.8,17.5,0.00793051359517,0.0347705146036
9512,1400000US36061018600,23044.0,25.9,12.6,6.7,3.5,12.3,11.0,0.145065562457,12.7,12.3,0.209523809524,0.340329835082
9513,1400000US36061018700,97135.0,8.6,6.9,32.5,12.4,16.8,1.3,0.690502918725,9.4,16.8,0.0270543331837,0.078183172003
9514,1400000US36061018800,29194.0,14.9,11.2,4.2,4.2,4.3,18.1,0.352423698384,11.9,4.3,0.336804308797,0.235619940349
9515,1400000US36061018900,33175.0,19.9,11.0,9.7,1.8,7.2,9.6,0.382694023194,12.8,7.2,0.164220257887,0.284115884116
9516,1400000US36061019000,56432.0,15.4,12.7,14.9,2.8,11.6,5.3,0.186046511628,20.6,11.6,0.0362126245847,0.209713024283
9517,1400000US36061019100,89063.0,4.6,2.5,30.9,8.2,15.4,4.5,0.755119273802,3.6,15.4,0.0219548237281,0.0557760141093
9518,1400000US36061019200,16836.0,31.4,19.7,0.7,0.0,1.7,10.8,0.124055569096,19.8,1.7,0.331708505971,0.475939849624
9519,1400000US36061019300,34656.0,14.0,6.1,10.3,6.8,7.5,14.1,0.488662009672,7.4,7.5,0.200644814616,0.202976648704
9520,1400000US36061019400,22109.0,33.2,19.3,0.0,0.0,2.8,10.1,0.122647146699,20.4,2.8,0.408873618166,0.319185059423
9521,1400000US36061019500,102734.0,8.6,3.3,32.7,10.3,18.6,2.4,0.716723549488,4.4,18.6,0.031980786247,0.0578900969733
9522,1400000US36061019600,17254.0,25.7,21.7,5.2,1.0,2.3,20.2,0.204711425206,22.0,2.3,0.379269729093,0.4191461837
9523,1400000US36061019701,72708.0,20.4,4.5,34.8,19.6,6.5,4.5,0.613585746102,4.5,6.5,0.0,0.0674157303371
9524,1400000US36061019702,63564.0,8.0,6.5,26.4,14.1,7.0,8.1,0.38782924614,7.7,7.0,0.100817438692,0.144008056395
9525,1400000US36061019800,77237.0,4.1,3.6,20.4,12.0,10.4,12.3,0.239350912779,4.2,10.4,0.0389452332657,0.176975945017
9526,1400000US36061019900,68786.0,19.5,6.7,23.6,4.2,11.6,2.5,0.702399028242,8.3,11.6,0.0101224820326,0.0370813397129
9527,1400000US36061020000,73393.0,12.2,5.5,19.4,7.7,17.8,3.7,0.27634194831,7.0,17.8,0.0765407554672,0.141304347826
9528,1400000US36061020101,92679.0,8.8,4.7,35.0,15.2,11.4,0.0,0.658511192087,5.9,11.4,0.0119729307652,0.020202020202
9529,1400000US36061020102,56157.0,8.7,2.6,11.4,6.1,15.7,10.7,0.289079229122,2.9,15.7,0.0899357601713,0.173888576252
9530,1400000US36061020300,35313.0,24.0,5.2,15.1,5.8,9.1,5.2,0.625890736342,5.5,9.1,0.00326603325416,0.115942028986
9531,1400000US36061020500,113750.0,2.1,0.7,37.5,9.5,17.4,0.0,0.747447505298,0.9,17.4,0.00346753997303,0.0106732348112
9532,1400000US36061020600,35583.0,13.8,6.9,6.8,3.0,8.1,9.6,0.132231404959,8.1,8.1,0.0499173553719,0.212189616253
9533,1400000US36061020701,53697.0,20.6,0.6,17.3,6.7,11.7,4.3,0.627552575434,0.6,11.7,0.0701005790917,0.0158970476911
9534,1400000US36061020800,40369.0,10.7,4.3,14.1,3.9,7.7,8.1,0.225243431931,5.3,7.7,0.0350909424949,0.188909774436
9535,1400000US36061020901,29457.0,19.8,14.3,1.8,0.8,1.6,8.7,0.126661650364,14.8,1.6,0.290694757963,0.220568335589
9536,1400000US36061021000,31105.0,20.1,8.2,2.7,2.1,3.1,7.4,0.0725083986562,8.7,3.1,0.0926651735722,0.298898963731
9537,1400000US36061021100,49952.0,20.4,6.4,13.8,6.3,9.6,1.9,0.390359460295,8.6,9.6,0.149139973221,0.105342362679
9538,1400000US36061021200,51709.0,4.1,2.7,4.6,3.3,7.4,9.4,0.096651626692,2.7,7.4,0.0688672524341,0.187401574803
9539,1400000US36061021303,36921.0,15.9,5.2,3.3,2.8,9.4,7.5,0.16338374956,5.4,9.4,0.285262047133,0.142199723884
9540,1400000US36061021400,42926.0,12.2,7.0,0.6,0.6,5.6,13.2,0.0846394984326,7.1,5.6,0.0236851271334,0.166756320602
9541,1400000US36061021500,33244.0,19.6,13.6,4.3,1.3,7.7,8.4,0.202638226214,14.0,7.7,0.180465899523,0.217324052591
9542,1400000US36061021600,42689.0,14.7,7.8,9.5,3.2,8.6,3.8,0.235482721767,8.8,8.6,0.0672129200808,0.142206016408
9543,1400000US36061021800,48781.0,16.3,12.0,11.0,4.8,10.7,6.3,0.209863162173,13.1,10.7,0.113128302398,0.229855180097
9544,1400000US36061021900,17059.0,34.5,23.1,0.2,0.2,2.4,10.6,0.105928723928,23.3,2.4,0.406142223682,0.286991062562
9545,1400000US36061022000,39155.0,17.5,5.4,9.6,6.6,14.4,7.1,0.173570019724,6.3,14.4,0.157253003407,0.118538670812
9546,1400000US36061022102,40280.0,7.2,2.9,10.1,1.7,10.4,7.2,0.234113712375,4.5,10.4,0.0434782608696,0.136919315403
9547,1400000US36061022200,39148.0,17.4,11.4,20.0,9.9,8.5,13.8,0.269794721408,13.5,8.5,0.0944933202998,0.225139220366
9548,1400000US36061022301,36406.0,15.8,9.6,5.5,3.0,4.8,16.4,0.252954488308,10.2,4.8,0.364470706563,0.365595942519
9549,1400000US36061022302,25608.0,23.9,13.1,2.7,2.1,3.5,12.3,0.282545242265,13.1,3.5,0.245767659078,0.421190320471
9550,1400000US36061022400,22092.0,28.0,12.7,3.7,0.6,5.5,9.6,0.0830610021786,13.3,5.5,0.190359477124,0.253753753754
9551,1400000US36061022500,47530.0,15.3,9.8,3.5,3.5,12.8,7.0,0.316323653792,11.4,12.8,0.17921248003,0.412571428571
9552,1400000US36061022600,36585.0,23.5,10.5,11.0,2.8,7.6,8.8,0.141623488774,10.9,7.6,0.105600789539,0.218948584633
9553,1400000US36061022700,42893.0,18.4,11.4,10.4,6.5,6.1,7.7,0.227404193782,13.1,6.1,0.0903832248735,0.248994188646
9554,1400000US36061022800,33750.0,18.2,11.8,8.1,4.3,13.0,10.3,0.113580679034,12.8,13.0,0.078403920196,0.266912669127
9555,1400000US36061022900,33052.0,15.1,6.5,3.9,1.4,11.5,7.5,0.26618705036,7.0,11.5,0.139088729017,0.334841628959
9556,1400000US36061023000,33281.0,18.8,13.9,7.2,3.9,5.6,12.9,0.135795703639,14.4,5.6,0.0617053923718,0.334979423868
9557,1400000US36061023100,43965.0,16.5,12.1,10.8,5.5,6.2,6.5,0.342408214063,13.8,6.2,0.110609831985,0.206765488407
9558,1400000US36061023200,28757.0,20.9,14.4,1.9,1.9,1.4,3.9,0.0705054234941,15.0,1.4,0.101430879298,0.422030099264
9559,1400000US36061023300,39032.0,8.5,7.5,10.1,1.5,5.9,7.5,0.277101277101,7.7,5.9,0.100683100683,0.312129593046
9560,1400000US36061023400,32272.0,12.1,9.3,4.3,1.9,5.5,8.4,0.177518192264,10.0,5.5,0.172156261969,0.281755196305
