,Id,Median_income,"Income_Less_than_$10,000","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $150,000 or more","Income_$150,000_199,999","Income_$100,000_149,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $10,000 to $14,999",White_alone_percent,"Renter-occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $5,000 to $9,999","Occupied housing units; Estimate; Occupied housing units - HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2009 INFLATION-ADJUSTED DOLLARS) - $100,000 to $149,999",Some_other_race_alone_percent,foodstamp_per_HH
11399,1400000US36047112600,40323.0,23.7,6.6,2.4,2.4,9.1,4.1,0.146105593309,8.1,9.1,0.12232096184,0.35390625
11400,1400000US36047112800,34028.0,19.1,3.2,3.7,2.1,11.0,11.8,0.0767824497258,2.7,11.0,0.0791329328806,0.326398852224
11401,1400000US36047113000,29038.0,22.6,5.7,0.9,0.9,9.1,3.5,0.0200638394893,7.3,9.1,0.0460556315549,0.320659971306
11402,1400000US36047113200,49250.0,10.0,2.8,5.4,5.4,16.6,3.8,0.0526864893062,2.2,16.6,0.0198226395409,0.224615384615
11403,1400000US36047113400,19205.0,33.9,18.1,2.8,0.7,5.3,10.3,0.0737045381397,18.8,5.3,0.217895075636,0.56334841629
11404,1400000US36047114201,45682.0,5.2,2.9,9.3,5.4,11.4,2.3,0.385583524027,7.2,11.4,0.270594965675,0.183928571429
11405,1400000US36047114202,41352.0,10.5,7.3,1.5,1.5,5.4,7.3,0.255271084337,10.2,5.4,0.184864457831,0.271017699115
11406,1400000US36047114400,26429.0,24.6,13.5,0.9,0.9,0.5,3.6,0.213761113259,13.4,0.5,0.146888287592,0.426165803109
11407,1400000US36047114600,30101.0,11.2,6.9,2.4,2.4,5.6,7.3,0.251362616223,9.2,5.6,0.376723308753,0.372549019608
11408,1400000US36047115000,40104.0,11.9,6.7,5.5,4.7,7.3,8.8,0.0907780979827,8.6,7.3,0.242074927954,0.331497797357
11409,1400000US36047115200,32500.0,25.6,13.0,5.2,2.0,6.2,7.9,0.0529100529101,14.7,6.2,0.243075007781,0.336
11410,1400000US36047115600,15854.0,32.2,13.3,2.2,2.2,4.7,16.9,0.062831006259,14.1,4.7,0.227010110737,0.464421855146
11411,1400000US36047115800,44142.0,14.2,6.5,7.2,6.5,10.3,3.4,0.137168141593,9.6,10.3,0.127978216474,0.26859045505
11412,1400000US36047116000,26745.0,23.1,18.1,2.1,1.0,6.8,7.0,0.105656848995,27.1,6.8,0.108461898083,0.449942462601
11413,1400000US36047116200,42829.0,12.9,7.9,6.4,4.4,12.9,7.6,0.0337674867342,16.6,12.9,0.0602990834539,0.296598639456
11414,1400000US36047116400,40357.0,15.3,2.0,7.3,2.9,7.3,8.2,0.226804123711,0.6,7.3,0.0927835051546,0.372483221477
11415,1400000US36047116600,33892.0,23.5,4.5,2.2,0.5,6.5,4.0,0.204886561955,5.1,6.5,0.0980802792321,0.162315550511
11416,1400000US36047116800,31983.0,15.4,1.4,0.0,0.0,2.0,11.0,0.344521849272,1.7,2.0,0.153261557948,0.159574468085
11417,1400000US36047117000,35889.0,16.5,7.3,1.8,0.0,5.6,3.0,0.211706102117,8.1,5.6,0.364259028643,0.555555555556
11418,1400000US36047117201,51042.0,10.8,2.1,6.5,5.9,10.3,11.2,0.214116719243,3.4,10.3,0.431388012618,0.280052840159
11419,1400000US36047117202,52260.0,8.4,3.3,7.3,4.7,4.1,2.8,0.460108939442,4.6,4.1,0.0948413969881,0.156106519743
11420,1400000US36047117400,53549.0,10.4,3.8,5.8,1.2,9.8,2.1,0.60473289597,3.0,9.8,0.0513120899719,0.13932172319
11421,1400000US36047117601,44088.0,13.2,3.8,3.0,3.0,8.8,4.4,0.437273625288,1.9,8.8,0.287783997366,0.313325330132
11422,1400000US36047117602,28304.0,22.0,5.2,2.6,2.6,9.2,3.3,0.328928571429,3.8,9.2,0.368571428571,0.232312565998
11423,1400000US36047117800,36061.0,16.0,5.5,4.7,2.2,10.9,3.8,0.264864864865,2.3,10.9,0.146546546547,0.386639676113
11424,1400000US36047118201,42301.0,9.7,2.0,2.4,1.9,15.3,4.8,0.34544859201,2.6,15.3,0.354616895874,0.185730464326
11425,1400000US36047118202,46048.0,14.2,1.1,6.5,2.6,5.7,9.2,0.526220614828,1.9,5.7,0.17287522604,0.155328798186
11426,1400000US36047118400,50319.0,14.9,3.8,1.3,0.6,16.9,4.4,0.470338983051,3.5,16.9,0.166912306559,0.25
11427,1400000US36047118600,41471.0,19.3,8.2,4.2,1.4,9.6,6.8,0.393906810036,6.5,9.6,0.129032258065,0.193243243243
11428,1400000US36047118800,30699.0,26.4,5.1,3.3,1.2,12.5,7.8,0.211772516043,6.3,12.5,0.0739101571144,0.205718824464
11429,1400000US36047119000,30565.0,22.1,5.9,0.9,0.9,3.4,6.6,0.354653389506,8.4,3.4,0.192263500574,0.244285714286
11430,1400000US36047119200,43182.0,15.6,5.1,2.4,2.4,9.6,7.7,0.307335190344,2.0,9.6,0.0600433302383,0.214003944773
11431,1400000US36047119400,32136.0,10.2,3.7,3.5,1.7,5.4,3.6,0.238003309432,4.2,5.4,0.0129619415334,0.196007259528
11432,1400000US36047119600,32115.0,16.5,4.9,2.8,2.3,7.1,7.9,0.147615131579,6.4,7.1,0.0489309210526,0.300345224396
11433,1400000US36047119800,31225.0,15.3,8.2,2.3,1.1,6.9,7.8,0.195873374788,9.4,6.9,0.332108535896,0.451184834123
11434,1400000US36047120000,32468.0,10.9,5.8,1.0,1.0,7.9,5.9,0.167713004484,7.4,7.9,0.116591928251,0.245874587459
11435,1400000US36047120200,47206.0,13.2,4.2,10.3,10.3,13.0,7.5,0.292659212445,8.3,13.0,0.124939231891,0.162835249042
11436,1400000US36047120800,32269.0,20.3,5.5,1.3,0.8,7.9,4.6,0.0702778426337,6.3,7.9,0.0262666355358,0.227081308714
11437,1400000US36047121000,17139.0,33.4,7.8,1.5,1.5,1.7,11.6,0.340300610615,7.8,1.7,0.048614372945,0.516382699869
11438,1400000US36047121400,19264.0,33.1,10.7,1.5,0.0,0.6,6.9,0.152967525196,10.7,0.6,0.118701007839,0.517801374141
11439,1400000US36047122000,43125.0,15.6,1.7,5.7,2.3,8.3,7.0,0.0584963215503,2.1,8.3,0.116095460255,0.16018957346
11440,1400000US36047123700,30035.0,7.4,5.9,0.4,0.4,7.1,13.5,0.873505059798,6.9,7.1,0.0719104569151,0.550228310502
11441,1400000US36047150200,100813.0,1.8,0.6,32.9,15.6,17.7,1.2,0.717243720299,0.0,17.7,0.104887983707,0.101790763431
11442,1400000US36047152200,81618.0,4.9,4.9,23.4,8.6,14.6,3.9,0.412782956059,11.6,14.6,0.11051930759,0.137291280148
11443,1400000US36061000201,20521.0,25.3,23.6,1.1,0.0,0.7,9.8,0.230383375134,23.8,0.7,0.228950197062,0.463190184049
11444,1400000US36061000202,29684.0,17.2,10.6,9.1,5.6,8.1,8.6,0.367276004119,13.4,8.1,0.144953656025,0.277459954233
11445,1400000US36061000600,19863.0,24.5,16.2,1.3,0.0,6.0,17.1,0.0935160108332,16.6,6.0,0.263979608093,0.490784499055
11446,1400000US36061000700,117841.0,7.3,1.2,34.8,12.6,24.7,1.2,0.730498066864,1.1,24.7,0.0259267682511,0.0
11447,1400000US36061000800,27137.0,13.6,7.0,2.3,0.5,3.5,13.8,0.0771262546223,6.8,3.5,0.0490227152668,0.308270676692
11448,1400000US36061000900,147500.0,3.0,0.0,49.9,11.7,23.2,0.7,0.774907749077,0.0,23.2,0.0559655596556,0.0
11449,1400000US36061001001,73239.0,7.3,2.0,21.2,8.3,18.1,3.9,0.719240837696,0.0,18.1,0.0818062827225,0.0650195058518
11450,1400000US36061001002,17560.0,16.4,13.2,0.4,0.0,2.0,29.8,0.268385390844,13.2,2.0,0.371013055693,0.64649542882
11451,1400000US36061001200,41705.0,12.0,9.7,13.3,4.9,16.8,11.1,0.524101198402,14.9,16.8,0.140079893475,0.239696312364
11452,1400000US36061001300,123558.0,5.7,1.8,40.1,10.4,24.0,3.7,0.721764974851,1.3,24.0,0.0228623685414,0.0
11453,1400000US36061001401,76250.0,1.1,0.6,29.9,6.1,12.5,7.6,0.754041204437,2.6,12.5,0.0095087163233,0.0563035495716
11454,1400000US36061001402,24375.0,19.4,14.5,7.8,4.1,9.9,13.1,0.371077762619,15.1,9.9,0.184174624829,0.36204379562
11455,1400000US36061001501,81867.0,11.0,7.0,26.2,6.3,18.2,4.2,0.650569055675,6.9,18.2,0.0175330667487,0.0884582982308
11456,1400000US36061001502,133209.0,4.5,1.7,43.9,17.1,20.0,0.9,0.698563296286,1.4,20.0,0.0180265654649,0.0171521035599
11457,1400000US36061001600,31452.0,12.7,8.9,9.9,3.5,4.9,16.2,0.162119205298,9.8,4.9,0.0209271523179,0.253963011889
11458,1400000US36061001800,59416.0,16.0,9.8,14.2,5.9,13.8,4.8,0.352510208984,10.2,13.8,0.0464809031948,0.231879409878
11459,1400000US36061002000,16778.0,26.2,16.1,0.3,0.3,1.7,19.2,0.230674342105,16.1,1.7,0.270970394737,0.677385345282
11460,1400000US36061002100,57178.1090089,2.2,0.6,71.5,11.4,8.3,1.2,0.784558277654,1.0,8.3,0.00296956198961,0.0114742698192
11461,1400000US36061002201,34988.0,15.2,9.1,5.8,2.5,8.3,13.9,0.303308555604,8.9,8.3,0.228829616674,0.326686606846
11462,1400000US36061002202,68750.0,9.5,2.4,17.2,9.6,16.6,3.7,0.609212481426,0.9,16.6,0.0643883110451,0.0834951456311
11463,1400000US36061002400,22676.0,18.0,10.5,6.8,0.9,4.2,17.3,0.253374122728,10.5,4.2,0.418571171495,0.477855477855
11464,1400000US36061002500,16527.0,26.5,23.9,0.6,0.0,1.9,18.9,0.145610278373,23.9,1.9,0.21354876387,0.581570996979
11465,1400000US36061002601,43854.0,14.4,8.1,14.6,4.0,8.4,8.2,0.420112551994,9.1,8.4,0.284071446048,0.2897985705
11466,1400000US36061002602,70037.0,11.1,9.1,16.0,5.8,19.6,9.6,0.573839662447,11.7,19.6,0.0977496483826,0.184925093633
11467,1400000US36061002700,57171.0,13.4,2.8,21.4,7.5,6.9,3.0,0.20625465376,2.3,6.9,0.00967982129561,0.0787269681742
11468,1400000US36061002800,30056.0,16.2,7.6,3.4,0.9,16.2,11.2,0.39226519337,6.4,16.2,0.285359116022,0.325030376671
11469,1400000US36061002900,30629.0,15.7,10.9,5.2,2.2,9.2,11.6,0.120330578512,11.9,9.2,0.0380165289256,0.316859122402
11470,1400000US36061003001,62199.0,7.3,3.2,21.3,7.7,13.1,4.5,0.61385199241,3.3,13.1,0.0657020872865,0.0813148788927
11471,1400000US36061003002,50625.0,9.7,6.8,10.0,4.3,13.3,9.6,0.611091487107,6.5,13.3,0.131755563405,0.189635535308
11472,1400000US36061003100,183500.0,6.8,1.5,55.6,11.2,11.0,4.4,0.630003741115,2.1,11.0,0.016835016835,0.0534246575342
11473,1400000US36061003200,71033.0,11.7,4.0,20.6,8.9,13.1,2.5,0.801041799009,4.6,13.1,0.0151187904968,0.0590471930217
11474,1400000US36061003300,57178.1090089,3.2,2.0,60.4,3.0,13.0,2.2,0.816783216783,2.3,13.0,0.0,0.0252393385553
11475,1400000US36061003400,67166.0,11.2,6.3,22.6,9.2,13.3,5.8,0.788140827671,6.8,13.3,0.0254786905497,0.0680559219203
11476,1400000US36061003601,44286.0,19.1,11.6,13.6,3.3,14.0,10.4,0.425262507721,12.1,14.0,0.144842495368,0.279554937413
11477,1400000US36061003602,81250.0,8.1,5.2,23.5,8.3,14.0,4.1,0.650318471338,5.8,14.0,0.0213375796178,0.140735502122
11478,1400000US36061003700,129904.0,2.8,1.7,42.4,10.4,21.5,2.8,0.841335333833,1.2,21.5,0.0405101275319,0.0146950771492
11479,1400000US36061003800,64800.0,8.8,2.4,17.0,8.6,14.4,1.7,0.72602739726,2.6,14.4,0.0125377292779,0.0577919489837
11480,1400000US36061003900,135250.0,7.1,4.7,47.9,7.7,8.3,2.5,0.772430981595,7.2,8.3,0.0264570552147,0.0787183544304
11481,1400000US36061004000,85338.0,7.1,3.4,29.9,12.3,13.0,3.8,0.81289817816,3.7,13.0,0.0,0.0525681215336
11482,1400000US36061004100,59570.0,10.0,6.3,23.4,7.5,18.3,5.3,0.367607952387,6.5,18.3,0.0274787894137,0.234426722841
11483,1400000US36061004200,146304.0,8.4,2.9,48.0,13.0,17.1,0.0,0.739602847508,4.6,17.1,0.0,0.0337224383917
11484,1400000US36061004300,71635.0,13.4,3.8,25.5,8.6,16.2,1.3,0.589319029851,3.6,16.2,0.0715951492537,0.066551426102
11485,1400000US36061004400,93010.0,9.4,2.3,24.6,12.2,19.8,4.6,0.771234567901,2.3,19.8,0.0256172839506,0.0108244178729
11486,1400000US36061004500,139079.0,6.9,0.0,47.9,8.3,9.5,0.0,0.692073170732,0.0,9.5,0.0121951219512,0.0428571428571
11487,1400000US36061004700,101786.0,7.0,2.6,36.6,6.7,15.3,1.6,0.861440677966,3.7,15.3,0.0,0.0665137614679
11488,1400000US36061004800,106789.0,3.4,2.4,34.2,16.1,19.3,2.0,0.691194539249,3.2,19.3,0.0488737201365,0.0421455938697
11489,1400000US36061004900,97929.0,3.7,2.9,31.4,7.6,17.4,3.4,0.866226071103,1.7,17.4,0.0116226071103,0.0444172779136
11490,1400000US36061005000,102723.0,6.7,1.9,42.9,16.3,9.4,1.5,0.818727490996,3.2,9.4,0.00980392156863,0.00878117316473
11491,1400000US36061005200,168375.0,11.6,4.6,56.1,13.1,13.2,2.0,0.743424584004,8.2,13.2,0.00590445517982,0.0102389078498
11492,1400000US36061005400,132813.0,2.8,1.5,47.0,14.1,18.6,1.3,0.791966819472,1.1,18.6,0.0205195372189,0.0
11493,1400000US36061005501,134417.0,1.7,0.4,47.3,23.7,14.7,1.0,0.736886454603,0.5,14.7,0.00463450600379,0.00694766095415
11494,1400000US36061005502,138523.0,5.9,1.0,48.6,19.3,13.0,0.5,0.786215978929,1.6,13.0,0.0548726953468,0.0205655526992
11495,1400000US36061005600,115521.0,14.5,7.7,43.7,7.6,8.1,4.9,0.753628079649,8.8,8.1,0.0,0.172824791418
11496,1400000US36061005700,150833.0,2.8,1.0,50.6,12.9,19.8,2.4,0.808899620559,0.7,19.8,0.00241462573301,0.0120918984281
11497,1400000US36061005800,157934.0,3.9,0.7,50.4,10.3,7.3,1.6,0.694011228946,0.7,7.3,0.0349344978166,0.0291018564977
11498,1400000US36061005900,103672.0,3.7,0.3,37.9,6.9,13.9,1.5,0.855638829408,0.8,13.9,0.0137401855817,0.00637370010064
11499,1400000US36061006000,106310.0,5.2,2.5,36.7,5.3,20.6,2.5,0.792020541181,2.5,20.6,0.0136282836263,0.00856898029135
11500,1400000US36061006100,108973.0,3.7,0.0,36.8,9.9,17.5,0.0,0.869833068362,0.0,17.5,0.00576311605723,0.0
11501,1400000US36061006200,82102.0,15.5,4.4,32.8,18.6,14.7,2.9,0.55467372134,4.4,14.7,0.037037037037,0.013856812933
11502,1400000US36061006300,113284.0,5.3,4.1,37.7,10.4,21.4,4.0,0.827646129542,5.9,21.4,0.00679304897314,0.0495182012848
11503,1400000US36061006400,96090.0,5.4,0.9,31.5,12.1,17.1,1.1,0.760858711932,1.2,17.1,0.0144782825761,0.0479542454905
11504,1400000US36061006500,97718.0,9.0,4.7,26.0,10.5,22.1,4.0,0.816251596424,5.2,22.1,0.0186781609195,0.0374876685301
11505,1400000US36061006600,64963.0,10.1,5.6,19.8,2.4,18.8,9.5,0.660415926058,7.8,18.8,0.151173124778,0.080200096821
11506,1400000US36061006700,88492.0,1.9,0.9,35.1,13.7,11.1,2.5,0.867092396727,1.1,11.1,0.0109758531231,0.024248004911
11507,1400000US36061006800,109526.0,7.4,0.8,33.4,8.8,20.3,5.3,0.767030891677,1.2,20.3,0.0163226763793,0.119978997112
11508,1400000US36061006900,183750.0,2.8,1.4,57.7,12.1,11.1,2.2,0.801075268817,0.0,11.1,0.0437788018433,0.0
11509,1400000US36061007000,101848.0,5.0,1.2,31.3,10.9,20.1,1.2,0.687246341163,1.6,20.1,0.0185709014881,0.0109685430464
11510,1400000US36061007100,125028.0,2.5,1.0,41.8,18.8,16.9,1.0,0.813736713001,1.5,16.9,0.00441537203598,0.016924842226
11511,1400000US36061007200,104272.0,5.4,1.3,31.8,17.6,21.5,0.2,0.684816753927,1.9,21.5,0.0346858638743,0.0057845263919
11512,1400000US36061007300,97149.0,5.3,2.3,39.9,14.6,9.8,1.4,0.881803769597,3.2,9.8,0.0449180905408,0.0513434424049
11513,1400000US36061007400,128618.0,7.9,1.7,44.7,11.7,19.8,4.5,0.818496801706,2.4,19.8,0.0186567164179,0.027302174919
11514,1400000US36061007500,113682.0,1.9,0.9,39.2,7.1,14.0,0.7,0.916934373566,1.7,14.0,0.0100963744837,0.0421989934185
11515,1400000US36061007600,103264.0,10.7,4.8,36.9,15.0,16.5,2.4,0.481694560669,5.6,16.5,0.00470711297071,0.026706231454
11516,1400000US36061007700,127729.0,3.7,0.7,38.1,10.2,22.1,1.7,0.873727451331,0.9,22.1,0.00267904983033,0.0122263292579
11517,1400000US36061007800,120205.0,6.9,4.4,37.2,10.9,19.9,0.6,0.750498007968,4.6,19.9,0.00522908366534,0.0291765722931
11518,1400000US36061007900,83922.0,6.5,2.3,39.2,6.0,6.9,5.0,0.941477688369,2.6,6.9,0.00707144598878,0.0314055917273
11519,1400000US36061008000,110242.0,6.6,0.0,39.1,10.0,13.3,4.0,0.853121902874,0.0,13.3,0.011496531219,0.0104302477184
11520,1400000US36061008100,111476.0,6.4,2.6,36.6,10.5,20.8,0.9,0.855308697108,2.2,20.8,0.00323769119125,0.0389795918367
11521,1400000US36061008200,107925.0,3.2,0.9,35.8,8.4,15.9,2.3,0.760784313725,0.0,15.9,0.0117647058824,0.031416400426
11522,1400000US36061008300,69303.0,12.4,9.6,29.6,8.4,8.8,6.1,0.58106388394,11.2,8.8,0.102825146348,0.210473313192
11523,1400000US36061008400,120938.0,7.8,4.2,38.6,7.8,19.1,3.0,0.487828627069,5.2,19.1,0.00340798442064,0.0115942028986
11524,1400000US36061008601,142299.0,0.4,0.4,46.9,15.0,23.3,1.7,0.748842180264,0.6,23.3,0.00534378339865,0.00448430493274
11525,1400000US36061008603,142304.0,6.2,1.4,48.7,12.2,11.5,2.0,0.897705992509,0.0,11.5,0.0152153558052,0.00682593856655
11526,1400000US36061008700,122569.0,4.4,3.1,42.2,6.5,16.2,1.4,0.836988406202,4.4,16.2,0.0325464450342,0.0425911757205
11527,1400000US36061008800,100179.0,6.8,1.5,27.9,8.8,22.2,1.6,0.718920513199,2.9,22.2,0.00250700486654,0.0199780461032
11528,1400000US36061008900,89315.0,7.1,4.6,36.0,13.6,12.8,2.1,0.771650696077,6.7,12.8,0.0359790273007,0.0988103106411
11529,1400000US36061009000,119196.0,5.2,2.4,38.3,12.0,18.5,2.6,0.697235149192,3.3,18.5,0.00383246646592,0.012325195544
11530,1400000US36061009100,111505.0,5.4,2.7,37.1,8.4,23.0,7.0,0.690922730683,3.7,23.0,0.00915228807202,0.0936819172113
11531,1400000US36061009200,122379.0,4.6,2.1,41.4,13.9,14.2,2.3,0.803145020384,2.3,14.2,0.00465928945836,0.0225498699046
11532,1400000US36061009300,76058.0,7.9,4.3,30.2,6.9,9.5,3.9,0.613145539906,7.7,9.5,0.0847887323944,0.0686802616391
11533,1400000US36061009400,57178.1090089,0.0,0.0,27.3,27.3,0.0,0.0,0.733333333333,0.0,0.0,0.266666666667,0.363636363636
11534,1400000US36061009500,145956.0,6.6,2.4,48.7,8.0,18.5,5.2,0.76720218248,2.5,18.5,0.0,0.034341782502
11535,1400000US36061009600,135313.0,10.0,0.0,36.7,19.2,32.5,0.0,0.577181208054,0.0,32.5,0.0,0.1
11536,1400000US36061009700,43948.0,8.5,6.1,20.8,10.2,9.5,7.6,0.719542901414,9.7,9.5,0.0195622699981,0.161813490601
11537,1400000US36061009800,122331.0,3.5,0.8,43.4,11.5,15.2,0.0,0.819963417821,1.4,15.2,0.00914554481317,0.0219012115564
11538,1400000US36061009900,128906.0,2.9,0.6,44.2,14.7,13.9,2.5,0.656136087485,0.7,13.9,0.0210611583637,0.0204081632653
11539,1400000US36061010000,112098.0,8.6,2.6,36.1,11.9,18.7,3.6,0.826500297089,3.5,18.7,0.0552584670232,0.039016115352
11540,1400000US36061010100,159821.0,4.9,0.7,53.8,16.6,9.9,1.8,0.569499602859,0.7,9.9,0.00476568705322,0.034255599473
11541,1400000US36061010200,57178.1090089,15.2,0.0,44.8,25.6,12.0,0.0,0.852713178295,0.0,12.0,0.0,0.0
11542,1400000US36061010300,94607.0,5.5,2.7,27.1,11.4,17.4,1.3,0.637153720804,2.2,17.4,0.00434546442151,0.0729800173762
11543,1400000US36061010400,111806.0,6.1,2.6,28.7,6.1,29.5,2.4,0.753564154786,2.9,29.5,0.0458248472505,0.0175438596491
11544,1400000US36061010601,125488.0,4.7,0.5,42.1,9.0,15.8,3.2,0.906598705056,0.0,15.8,0.0,0.0
11545,1400000US36061010602,120053.0,4.6,2.6,37.8,9.9,20.8,0.9,0.789379741187,0.9,20.8,0.0142793395805,0.0173288250211
11546,1400000US36061010800,127109.0,4.0,1.0,42.6,8.0,17.2,0.2,0.844010530935,1.7,17.2,0.00745941202282,0.0155633948952
11547,1400000US36061010900,135750.0,13.2,0.0,46.2,25.3,24.2,0.0,0.586021505376,0.0,24.2,0.00537634408602,0.0
11548,1400000US36061011000,103797.0,4.2,2.2,38.2,7.9,13.5,2.2,0.866013948498,2.7,13.5,0.00536480686695,0.0512329423031
11549,1400000US36061011100,105750.0,7.2,3.0,29.7,12.9,23.3,3.3,0.588888888889,3.4,23.3,0.0555555555556,0.0900974025974
11550,1400000US36061011201,138250.0,3.6,2.4,49.4,8.7,10.7,4.9,0.864898989899,1.3,10.7,0.0,0.0127504553734
11551,1400000US36061011202,192857.0,2.6,2.6,60.0,16.3,15.8,4.7,0.926829268293,0.0,15.8,0.0,0.0263157894737
11552,1400000US36061011203,128083.0,7.4,0.9,46.0,8.9,14.2,3.3,0.801886792453,1.5,14.2,0.0265866209262,0.0522496371553
11553,1400000US36061011300,82361.0,0.0,0.0,31.3,10.4,7.5,6.0,0.190476190476,0.0,7.5,0.0,0.0
11554,1400000US36061011401,197500.0,4.7,0.0,59.8,9.8,12.4,0.0,0.912225705329,0.0,12.4,0.0,0.0
11555,1400000US36061011402,151131.0,4.8,2.5,51.5,15.9,8.8,1.2,0.880597014925,5.3,8.8,0.00639658848614,0.0
11556,1400000US36061011500,86741.0,12.7,3.2,30.1,7.1,15.0,0.0,0.575947281713,3.9,15.0,0.0487644151565,0.0690348525469
11557,1400000US36061011600,72152.0,6.2,1.6,21.5,10.3,15.9,2.4,0.678803641092,0.7,15.9,0.0055266579974,0.0054914881933
11558,1400000US36061011700,107125.0,6.3,4.1,28.1,6.3,25.6,0.6,0.626873385013,4.1,25.6,0.0909560723514,0.0787134997884
11559,1400000US36061011800,125588.0,5.2,1.9,44.1,9.0,13.0,0.0,0.902753872633,2.7,13.0,0.0,0.00954049844237
11560,1400000US36061011900,11671.0,38.1,22.3,0.8,0.0,3.0,22.7,0.447565543071,22.3,3.0,0.059925093633,0.583976833977
11561,1400000US36061012000,148833.0,3.3,3.3,49.6,15.0,10.7,0.5,0.928752374921,6.9,10.7,0.00348321722609,0.0
11562,1400000US36061012100,62301.0,6.1,3.0,18.1,10.1,13.1,10.3,0.746459960938,3.2,13.1,0.053955078125,0.100120870266
11563,1400000US36061012200,156218.0,5.5,0.8,52.4,14.1,12.7,0.8,0.976327575176,0.0,12.7,0.0,0.0
11564,1400000US36061012400,117225.0,6.3,3.4,38.8,11.5,20.5,2.0,0.741684291482,4.5,20.5,0.0535473947318,0.0582159624413
11565,1400000US36061012500,150682.0,5.3,3.2,50.4,15.7,18.4,2.9,0.618606524366,3.4,18.4,0.00926298832058,0.0461956521739
11566,1400000US36061012600,112614.0,2.6,1.7,42.0,8.5,11.7,3.2,0.808964351815,1.7,11.7,0.0135189506719,0.0052296819788
11567,1400000US36061012700,69578.0,7.8,1.4,20.0,6.2,15.5,3.1,0.63923143103,1.6,15.5,0.0841697734442,0.0579933282012
11568,1400000US36061012800,175259.0,2.9,0.5,56.0,8.7,11.9,1.4,0.942177963379,0.0,11.9,0.0033729521362,0.0
11569,1400000US36061012900,111290.0,5.1,0.6,36.3,7.0,18.1,2.8,0.658384013901,0.8,18.1,0.0592528236316,0.0556257901391
11570,1400000US36061013000,244375.0,6.4,1.6,62.3,10.0,4.7,1.8,0.94293561184,4.9,4.7,0.0,0.0
11571,1400000US36061013100,85195.0,12.0,9.3,31.0,13.2,14.1,8.2,0.73009009009,10.2,14.1,0.0479279279279,0.172373766686
11572,1400000US36061013200,78647.0,5.6,4.0,28.1,8.1,10.4,1.8,0.901436354631,4.1,10.4,0.00772659732541,0.036303630363
11573,1400000US36061013300,81974.0,8.3,6.8,21.7,11.4,17.2,6.3,0.6659118979,6.7,17.2,0.062371346233,0.10768126346
11574,1400000US36061013400,97801.0,5.2,1.7,30.9,5.9,18.5,5.9,0.851386036961,2.7,18.5,0.0161704312115,0.0498610908027
11575,1400000US36061013500,62290.0,10.6,6.6,23.5,7.2,10.9,8.2,0.667449874687,6.4,10.9,0.0515350877193,0.218574859888
11576,1400000US36061013600,108587.0,2.2,1.7,37.2,13.4,16.8,5.1,0.897732997481,1.3,16.8,0.0201511335013,0.0264007378372
11577,1400000US36061013700,142982.0,6.8,1.3,46.8,11.4,10.0,3.4,0.802329053449,0.7,10.0,0.00985368766796,0.0
11578,1400000US36061013800,118358.0,1.9,1.1,35.9,8.3,19.9,2.4,0.891961707947,1.5,19.9,0.0,0.0308454971082
11579,1400000US36061013900,91952.0,3.5,0.0,26.2,7.9,19.4,3.3,0.729398933592,0.0,19.4,0.0624091129423,0.042679632631
11580,1400000US36061014000,137700.0,3.7,2.6,48.9,8.9,17.8,2.2,0.892843175596,1.6,17.8,0.00234649980446,0.0303837953092
11581,1400000US36061014200,235455.0,5.9,0.0,60.8,3.7,4.4,0.8,0.929706738303,0.0,4.4,0.0078352361764,0.0
11582,1400000US36061014401,101750.0,3.9,1.9,37.3,8.3,13.0,0.6,0.906847742923,2.1,13.0,0.00439938791125,0.0269058295964
11583,1400000US36061014402,117656.0,5.1,3.1,38.6,7.8,16.1,3.0,0.876872964169,3.8,16.1,0.0,0.0308304326206
11584,1400000US36061014500,161685.0,5.5,2.0,57.2,19.7,13.2,1.0,0.789412897016,2.9,13.2,0.0155919153032,0.0176583493282
11585,1400000US36061014601,120257.0,2.0,0.9,37.7,11.9,23.3,4.7,0.842258570468,1.0,23.3,0.0,0.0539826349566
11586,1400000US36061014602,97632.0,3.2,0.5,32.1,8.0,17.5,2.3,0.908750645328,0.3,17.5,0.00567888487352,0.0
11587,1400000US36061014700,137328.0,3.0,0.3,49.1,12.1,13.8,4.2,0.669092059475,0.0,13.8,0.0205631129389,0.00595238095238
11588,1400000US36061014801,167667.0,2.7,2.3,54.2,10.9,11.1,0.8,0.819539110678,2.2,11.1,0.0288867250893,0.0137362637363
11589,1400000US36061014802,109493.0,4.0,2.1,39.4,10.0,17.9,1.3,0.815434750407,3.3,17.9,0.0149607465561,0.0298871607197
