cartodb_id,the_geom,store_name,longitude,latitude,address,address_line__2,city,state,zip5,zip4,county,count_vals,count_vals_density
5460,0101000020E61000007B6649809A7852C0954737C2A25E4440,7955 AE Company Inc,-73.88443,40.739342,7955 Albion Ave,,Elmhurst,NY,11373,3724,QUEENS ,1,384615.384615385
5461,0101000020E6100000AA9ECC3FFA7B52C00D18247D5A594440,Stay Fresh Grill Ii Corp,-73.937149,40.698074,889 Broadway,,Brooklyn,NY,11206,,KINGS ,1,384615.384615385
5462,0101000020E6100000F7B182DF867E52C01572A59E055D4440,Avenue C Food Corp,-73.976982,40.726734,185 Avenue C,,New York,NY,10009,4242,NEW YORK ,1,384615.384615385
5464,0101000020E6100000DB300A82C77952C0FB20CB8289554440,Mucho Loco Deli & Grocery,-73.902802,40.668259,441 Sutter Ave,,Brooklyn,NY,11212,8138,KINGS ,1,384615.384615385
5466,0101000020E61000003ECBF3E0EE7F52C0D7F7E120214E4440,T S Grocery Inc,-73.998955,40.610386,8019 18th Ave,,Brooklyn,NY,11214,1705,KINGS ,1,384615.384615385
5468,0101000020E6100000042159C0047D52C076FD82DDB0514440,1310 Caribbean Deli Corp,-73.953415,40.63821,1310 Flatbush Ave,,Brooklyn,NY,11210,1233,KINGS ,1,384615.384615385
5470,0101000020E6100000E31B0A9FAD7952C0A9DDAF027C5B4440,Gina USA Deli and Grocery Inc,-73.901222,40.714722,6084 Fresh Pond Rd,,Maspeth,NY,11378,3544,QUEENS ,1,384615.384615385
5471,0101000020E610000047E9D2BF247852C0CC61F71DC3694440,Watson Deli and Grocery Inc,-73.877243,40.826267,1549 Watson Ave,,Bronx,NY,10472,5327,BRONX ,1,384615.384615385
5472,0101000020E610000060764F1E167552C07B30293E3E614440,J Mart Group Inc,-73.829475,40.759712,13620 Roosevelt Ave,,Flushing,NY,11354,5510,QUEENS ,1,384615.384615385
5474,0101000020E6100000836C59BE2E7B52C06FB88FDC9A624440,Crescent Gourmet Deli & Grocery Inc.,-73.924728,40.770351,2702 Crescent St,,Astoria,NY,11102,3143,QUEENS ,1,384615.384615385
5475,0101000020E61000000133DFC14F7C52C0880E812381604440,21st Street Deli Inc,-73.942368,40.753941,4035 21st St,,Long Island Citry,NY,11101,6140,QUEENS ,1,384615.384615385
5476,0101000020E6100000503750E09D8652C08AAE0B3F384B4440,Noor 99cents Convenience Corp,-74.103386,40.587654,1755 Richmond Rd,Store #5,Staten Island,NY,10306,2558,RICHMOND ,1,384615.384615385
5477,0101000020E6100000BC1FB75F3E7952C050E09D7C7A6C4440,551 Ray Food Corp,-73.894432,40.847488,551 E 178th St,,Bronx,NY,10457,4602,BRONX ,1,384615.384615385
5481,0101000020E6100000535BEA20AF7852C0C576F700DD554440,"Sol Grocery & Deli, Inc.",-73.885689,40.670807,889 Sutter Ave,,Brooklyn,NY,11207,4412,KINGS ,1,384615.384615385
5489,0101000020E610000029266F80997D52C0DB183BE1255C4440,CVS Pharmacy 4958,-73.962494,40.719906,27 N 6th St,,Brooklyn,NY,11211,,KINGS ,1,384615.384615385
5491,0101000020E6100000A8716F7EC37752C0FD1186014B6A4440,CVS Pharmacy 8940,-73.871307,40.830414,1688 Westchester Ave,,Bronx,NY,10472,3010,BRONX ,1,384615.384615385
5493,0101000020E6100000DACA4BFE278052C0552E54FEB55E4440,CVS Pharmacy 1618,-74.002441,40.739929,81 8th Ave,,New York,NY,10011,5105,NEW YORK ,1,384615.384615385
5495,0101000020E6100000782AE09EE77952C0E4F4F57CCD624440,Hygrade Deli Grocery,-73.904762,40.771896,4120 Ditmars Blvd,,Astoria,NY,11105,1432,QUEENS ,1,384615.384615385
5498,0101000020E61000003065E080968052C01B0E4B033F4E4440,Walgreens 12855,-74.009186,40.611298,1511 86th St,,Brooklyn,NY,11228,3420,KINGS ,1,384615.384615385
5500,0101000020E610000076543541D47852C082902C6002554440,Hamza Express Food Corp,-73.887955,40.664135,559 New Lots Ave,Ste A,Brooklyn,NY,11207,7206,KINGS ,1,384615.384615385
5502,0101000020E6100000A9A10DC0067B52C00D6C9560716A4440,NYC Coalition Against Hunger/Bronx CSA,-73.922287,40.831585,85 E 165th St,,Bronx,NY,10452,9102,BRONX ,1,384615.384615385
5503,0101000020E61000005167EE21E17852C097E13FDD406D4440,Mi Jacarito Grocery,-73.888741,40.853542,591 Crescent Ave,,Bronx,NY,10458,8203,BRONX ,1,384615.384615385
5506,0101000020E6100000849F38807E7F52C07B87DBA1615B4440,124 Deli Grocery Inc,-73.992096,40.713917,124 East Broadway,,New York,NY,10002,6376,NEW YORK ,1,384615.384615385
5507,0101000020E6100000BC04A73E907452C0D9092FC1A9554440,Calhoun Foods LLC DBA Key Food,-73.821304,40.669243,13546 Lefferts Blvd,,South Ozone Park,NY,11420,3602,QUEENS ,1,384615.384615385
5509,0101000020E6100000B1F84D61A57C52C0A1866F61DD504440,Nostrand Express Food I Corp,-73.947594,40.631756,2184 Nostrand Ave,,Brooklyn,NY,11210,3024,KINGS ,1,384615.384615385
5510,0101000020E610000052103CBEBD7652C027F6D03E565E4440,Kai Fishmakret Inc,-73.855331,40.737007,10223 Horace Harding Expy,,Corona,NY,11368,4513,QUEENS ,1,384615.384615385
5512,0101000020E610000022E17B7F837A52C0605B3FFD67574440,Canela Deli & Grocery Corp,-73.914276,40.682861,564 Bainbridge St,,Brooklyn,NY,11233,2004,KINGS ,1,384615.384615385
5513,0101000020E61000004C3448C1537E52C0EF54C03DCF574440,Rolex Deli Corp,-73.973862,40.686012,700 Fulton St,,Brooklyn,NY,11217,1625,KINGS ,1,384615.384615385
5514,0101000020E61000005358A9A0A27852C05DC47762D66F4440,3052 Valentine Grocery Corp,-73.884926,40.87373,3052 Valentine Ave,,Bronx,NY,10458,1310,BRONX ,1,384615.384615385
5516,0101000020E6100000ABCE6A813D7352C07A6CCB80B3624440,Ottati Foods Ltd/Marinos Bros Supermarket,-73.800629,40.771103,16307 29th Ave,,Flushing,NY,11358,1411,QUEENS ,1,384615.384615385
5518,0101000020E610000062DC0DA2B57B52C0BAD7497D59604440,Saz Deli Grocery Inc,-73.932961,40.752731,3802 31st St,,Long Island City,NY,11101,2719,QUEENS ,1,384615.384615385
5519,0101000020E61000004AECDADE6E7A52C0E1455F419A574440,Covert Supermarket LLC/Pioneer Supermarket,-73.913017,40.684395,1657 Broadway,,Brooklyn,NY,11207,9517,KINGS ,1,384615.384615385
5520,0101000020E61000001990BDDEFD7052C05001309E41574440,Canete Deli Corp,-73.765495,40.68169,12609 Merrick Blvd,,Jamaica,NY,11434,3419,QUEENS ,1,384615.384615385
5521,0101000020E6100000EC4B361E6C7F52C0D1CDFE40B9494440,Big Sam Food Corp,-73.990974,40.575966,2327 Mermaid Ave,,Brooklyn,NY,11224,2207,KINGS ,1,384615.384615385
5522,0101000020E6100000A053909F8D7D52C08F1A13622E534440,1932 Church Deli Grocery Corp,-73.961769,40.649853,1932 Church Ave,,Brooklyn,NY,11226,3708,KINGS ,1,384615.384615385
5525,0101000020E6100000D80C7041B67E52C07C8159A148574440,Arena Deli Plus Corp,-73.979874,40.681904,77 4th Ave,,Brooklyn,NY,11217,1907,KINGS ,1,384615.384615385
5526,0101000020E6100000DE1E84807C8052C0F3C98AE1EA524440,New Star Tobacco Inc,-74.007599,40.647793,4524 5th Ave,,Brooklyn,NY,11220,1206,KINGS ,1,384615.384615385
5527,0101000020E61000005C7347FFCB7C52C00551F70148574440,NBA Deli And Grocery Corp,-73.949951,40.681885,496 Nostrand Ave,,Brooklyn,NY,11216,1905,KINGS ,1,384615.384615385
5530,0101000020E61000002C11A8FE417452C056F5F23B4D604440,"Dosa Hutt, Inc",-73.816528,40.752357,14301 Holly Ave,,Flushing,NY,11355,2242,QUEENS ,1,384615.384615385
5531,0101000020E61000005740A19E3E7752C04E7FF623456C4440,Pioneer Supermarket,-73.863197,40.84586,775 Morris Park Ave,,Bronx,NY,10462,3604,BRONX ,1,384615.384615385
5532,0101000020E610000002124DA0887652C09259BDC3ED6A4440,N&A Produce & Grocery Corp/Pioneer Supermarket,-73.852089,40.835381,1345 Castle Hill Ave,,Bronx,NY,10462,4895,BRONX ,1,384615.384615385
5533,0101000020E6100000D2C77C40A08052C05358A9A0A2524440,E Food Supermarket Inc,-74.009781,40.645588,4901 5th Ave,,Brooklyn,NY,11220,1906,KINGS ,1,384615.384615385
5535,0101000020E6100000CC7C073F717852C0B80721205F6A4440,Morenita Deli & Grocery Corp,-73.881912,40.831028,1274 Bronx River Ave,,Bronx,NY,10472,2002,BRONX ,1,384615.384615385
5536,0101000020E6100000BD19355F257252C09B20EA3E00614440,Mediterranean Foods,-73.783531,40.75782,19615 Northern Blvd,,Flushing,NY,11358,3036,QUEENS ,1,384615.384615385
5537,0101000020E61000004C378941606F52C06479573D60544440,Jabar Superstar Deli Inc,-73.74025,40.659187,14520 243rd St,,Rosedale,NY,11422,2411,QUEENS ,1,384615.384615385
5538,0101000020E610000010786000E17952C01CCF6740BD6D4440,Bonoful Grocery Inc,-73.904358,40.857338,7 E 182nd St,,Bronx,NY,10453,2335,BRONX ,1,384615.384615385
5539,0101000020E6100000E6577380607552C07C992842EA604440,"Sky Food Market, Inc.",-73.834015,40.757149,4024 College Point Blvd,,Flushing,NY,11354,5111,QUEENS ,1,384615.384615385
5540,0101000020E6100000910BCEE0EF8552C0616D8C9DF04C4440,Get & Go Hot Bagels Corp,-74.092766,40.601093,1060 Richmond Rd,,Staten Island,NY,10304,2418,RICHMOND ,1,384615.384615385
5542,0101000020E61000009F3BC1FEEB7D52C06806F1811D594440,Fresh Fanatic,-73.967529,40.696213,88 Washington Ave,AKA 275 Park Ave,Brooklyn,NY,11205,1202,KINGS ,1,384615.384615385
5545,0101000020E6100000F8DEDFA0BD7852C04852D2C3D06C4440,Omale New York Grocery Corp,-73.886574,40.850121,2172 Crotona Ave,,Bronx,NY,10457,2704,BRONX ,1,384615.384615385
5546,0101000020E6100000E9818FC18A7D52C0A8E0F08288664440,980 Columbus Food Corp,-73.961594,40.801041,980 Columbus Ave,,New York,NY,10025,2505,NEW YORK ,1,384615.384615385
5549,0101000020E61000006C09F9A0677B52C0BB61DBA2CC6A4440,125 W 165thSt Grocery Corp,-73.9282,40.83437,125 W 165th St,,Bronx,NY,10452,4907,BRONX ,1,384615.384615385
5550,0101000020E61000009C4D4700377652C02C4487C091564440,2 Star Grill Deli & Grocery,-73.847107,40.676323,8920 Sutter Ave,,Ozone Park,NY,11417,1430,QUEENS ,1,384615.384615385
5551,0101000020E610000040A19E3E028052C052616C21C84F4440,Ebenezer Deli & Grocery Corp,-74.000137,40.623295,1401 67th St,,Brooklyn,NY,11219,,KINGS ,1,384615.384615385
5552,0101000020E6100000B4E908E0667852C04F22C2BF086A4440,A&C Four WIngs Inc DBA Compare Supermarket,-73.881279,40.828392,1470 Westchester Ave,,Bronx,NY,10472,2902,BRONX ,1,384615.384615385
5553,0101000020E6100000D097DEFE5C7B52C0AE65321CCF554440,Living Well Garden Inc.,-73.927551,40.670383,1534 Saint Johns Pl,,Brooklyn,NY,11213,3917,KINGS ,1,384615.384615385
5554,0101000020E6100000A8AAD0402C7852C04B1FBAA0BE694440,Juan Rodriguez GC,-73.877701,40.82613,Cross of Westchester Ave & Elder Ave,,Bronx,NY,10472,3632,BRONX ,1,384615.384615385
5555,0101000020E610000000E5EFDE517752C0F5BD86E0B8704440,Moon Light African Market,-73.864372,40.880642,3660 White Plains Rd,,Bronx,NY,10467,5725,BRONX ,1,384615.384615385
5556,0101000020E61000005F79909E227452C0441669E21D5E4440,Pomonok Community-run Farmers Market,-73.814613,40.735287,6709 Kissena Blvd,,Flushing,NY,11367,1599,QUEENS ,1,384615.384615385
5561,0101000020E6100000CC7C073F717752C02A8C2D04396C4440,Seham Enterprises Inc,-73.866287,40.84549,1811 White Plains Rd,,Bronx,NY,10462,1407,BRONX ,1,384615.384615385
5563,0101000020E6100000D7D9907F667652C00342EBE1CB5C4440,7-Eleven Store 21950E,-73.850006,40.724972,10301 Queens Blvd,,Forest Hills,NY,11375,3447,QUEENS ,1,384615.384615385
5564,0101000020E61000005534D6FECE7C52C0331AF9BCE24B4440,A H & F Grocery Corp,-73.950134,40.592857,2811 Ocean Ave,Ste 1,Brooklyn,NY,11229,4721,KINGS ,1,384615.384615385
5565,0101000020E610000025EA059FE66D52C05322895E465F4440,Glenoaks Deli & Grocery Inc,-73.717201,40.744335,25301 Union Tpke,,Glen Oaks,NY,11004,1239,QUEENS ,1,384615.384615385
5566,0101000020E610000042B3EBDE8A7B52C0570A815CE2604440,AF Food Corp DBA Key Food,-73.930351,40.756908,3013 36th Ave,,Astoria,NY,11106,2314,QUEENS ,1,384615.384615385
5567,0101000020E6100000DD240681957A52C04165FCFB8C594440,El Calvario Deli Grocery,-73.915375,40.699615,283 Irving Ave,,Brooklyn,NY,11237,5084,KINGS ,1,384615.384615385
5568,0101000020E6100000CCB22781CD7952C02DEDD45C6E704440,New Adventure Mini Market Corp,-73.903168,40.878368,161 W 231st St,,Bronx,NY,10463,5602,BRONX ,1,384615.384615385
5570,0101000020E610000043C5387F137D52C0323ECC5EB6574440,Metropolitan Citymarket,-73.954315,40.685253,1142 Bedford Ave,,Brooklyn,NY,11216,1304,KINGS ,1,384615.384615385
5572,0101000020E61000008BE1EA00887D52C0419B1C3EE94C4440,Shalom Grocery Inc.,-73.961426,40.600868,2306 Coney Island Ave,,Brooklyn,NY,11223,3350,KINGS ,1,384615.384615385
5575,0101000020E6100000E61E12BEF78152C0AA44D95BCA4F4440,Red Barn Farms Fruit & Vegetables Corp,-74.030746,40.623363,306 86th Street,,Brooklyn,NY,11209,,KINGS ,1,384615.384615385
5578,0101000020E61000008693347F4C7952C08F386403E95C4440,Dollar Tree 4587,-73.895294,40.725861,6910 Grand Ave,,Maspeth,NY,11378,1813,QUEENS ,1,384615.384615385
5581,0101000020E610000039807EDFBF7A52C0E6E8F17B9B6C4440,"Superior Products Minimarket, Inc.",-73.917961,40.848495,1712 University Avenue,,Bronx,NY,10453,,BRONX ,1,384615.384615385
5582,0101000020E61000005C55F65D118552C0C39ACAA2B0514440,"Abounaji Deli & Grocery, Inc.",-74.079185,40.638203,87 Victory Blvd,,Staten Island,NY,10301,2935,RICHMOND ,1,384615.384615385
5583,0101000020E6100000B5DD04DF347652C063EE5A423E704440,Shining Star Deli Grocery Corp,-73.846977,40.8769,3489A Boston Rd,,Bronx,NY,10469,2510,BRONX ,1,384615.384615385
5584,0101000020E6100000DF1B4300707F52C07A36AB3E57514440,Moshe Bakery Inc,-73.991211,40.635475,1311 48th St,,Brooklyn,NY,11219,3102,KINGS ,1,384615.384615385
5586,0101000020E61000001363997E897752C033A7CB62626D4440,Nino Gourmet Deli Inc,-73.867767,40.854565,2141 White Plains Rd,,Bronx,NY,10462,1405,BRONX ,1,384615.384615385
5589,0101000020E6100000ED9FA701837352C015E126A3CA5A4440,Guru Health Foods,-73.804871,40.709309,8602 Parsons Blvd,,Jamaica,NY,11432,3314,QUEENS ,1,384615.384615385
5590,0101000020E610000003098A1F637852C04C378941605D4440,82 Market Inc,-73.88105,40.7295,4017 82nd St,,Elmhurst,NY,11373,,QUEENS ,1,384615.384615385
5592,0101000020E6100000FE0E45813E8752C0CFA3E2FF8E504440,Fioritos Pork Store Inc,-74.11319,40.629364,725 Forest Ave,,Staten Island,NY,10310,2506,RICHMOND ,1,384615.384615385
5595,0101000020E61000008DD2A57F497B52C091291F82AA694440,Sammy Gourmet Deli Inc,-73.926361,40.825516,125 E 157th St,,Bronx,NY,10451,2360,BRONX ,1,384615.384615385
5596,0101000020E61000001BD5E940D67C52C0587380608E544440,1109 Nostrand Ave Bakery Inc DBA Allens Bakery,-73.950577,40.660595,1109 Nostrand Ave,,Brooklyn,NY,11225,5409,KINGS ,1,384615.384615385
5597,0101000020E61000005F9A22C0E97D52C07E1B62BCE6514440,La Nueva Bakery Grocery Corp,-73.967392,40.639854,1114 Cortelyou Rd,,Brooklyn,NY,11218,,KINGS ,1,384615.384615385
5598,0101000020E61000001FBDE13E727752C0E2900DA48B6F4440,Burke Ave 99c Plus Corp.,-73.866348,40.871449,717 Burke Ave,,Bronx,NY,10467,6609,BRONX ,1,384615.384615385
5599,0101000020E61000007D96E7C1DD7D52C0149337C0CC494440,Bright Pharmacy And Medical Supply Inc,-73.96666,40.576561,227 Brighton Beach Ave,,Brooklyn,NY,11235,7406,KINGS ,1,384615.384615385
5600,0101000020E6100000022D5DC1367C52C061FD9FC37C654440,Carniceria La Poblanita Inc,-73.940842,40.79287,2131 2nd Ave,,New York,NY,10029,,NEW YORK ,1,384615.384615385
5601,0101000020E6100000588E90813C7B52C0F699B33EE5544440,"Y & R Farm, Inc.",-73.925568,40.663246,1033 Rutland Rd,,Brooklyn,NY,11212,2303,KINGS ,1,384615.384615385
5602,0101000020E610000041F2CEA10C7852C0D00F2384475B4440,Columbo Fruits & Vegetables Market Inc,-73.875771,40.71312,7549 Metropolitan Ave,,Middle Village,NY,11379,2638,QUEENS ,1,384615.384615385
5603,0101000020E6100000B5C2F4BD867B52C04BE658DE556D4440,Okay Fish Market,-73.930099,40.854183,1574 Saint Nicholas Ave,,New York,NY,10040,4351,NEW YORK ,1,384615.384615385
5604,0101000020E610000093020B60CA7952C08F17D2E121704440,JL Deli Grocery Corp,-73.902977,40.876034,3004 Heath Ave,,Bronx,NY,10463,5919,BRONX ,1,384615.384615385
5605,0101000020E610000094F6065F987B52C0DAACFA5C6D554440,N & K Deli Grocery Corp,-73.931175,40.6674,309 Utica Ave,,Brooklyn,NY,11213,4942,KINGS ,1,384615.384615385
5606,0101000020E61000007D96E7C1DD7D52C0A20BEA5BE6504440,Quality Fruit Mart Inc.,-73.96666,40.63203,1049 Coney Island Ave,,Brooklyn,NY,11230,1314,KINGS ,1,384615.384615385
5607,0101000020E6100000F9F36DC1527C52C0581CCEFC6A544440,HSPS Youth Farm Farmers Market,-73.942551,40.659515,600 Kingston Ave,,Brooklyn,NY,11203,1704,KINGS ,1,384615.384615385
5609,0101000020E6100000A298BC01667C52C02E1D739EB1654440,D & S Produce Inc DBA Met Food,-73.943726,40.794483,160 E 110th St,,New York,NY,10029,3212,NEW YORK ,1,384615.384615385
5611,0101000020E6100000AED4B320947752C055A35703946A4440,Alpha Deli & Grocery Corp,-73.868416,40.832642,1760 E 172nd St,,Bronx,NY,10472,2207,BRONX ,1,384615.384615385
5613,0101000020E6100000B937BF61A27E52C07D09151C5E4E4440,Iliria International Food Corp,-73.978661,40.612247,2323 65th St,,Brooklyn,NY,11204,4045,KINGS ,1,384615.384615385
5618,0101000020E610000040C23060C97F52C09032E202D0504440,HG Bakery Inc,-73.996666,40.631348,1280 56th St,Ste 72,Brooklyn,NY,11219,4500,KINGS ,1,384615.384615385
5620,0101000020E6100000BE13B35E0C7F52C0E8BD3104004F4440,Al-Bukhara Inc DBA Madina Market Square,-73.98513,40.617188,6323 20th Ave,,Brooklyn,NY,11204,3050,KINGS ,1,384615.384615385
5624,0101000020E6100000B0C56E9F558052C0B6494563ED4D4440,Athena's Market Inc.,-74.005226,40.608807,1686 86th St,,Brooklyn,NY,11214,2832,KINGS ,1,384615.384615385
5625,0101000020E610000046B6F3FDD47A52C023F94A20255A4440,Four Seasons Grill Deli Corp,-73.91925,40.704258,98 Wyckoff Ave,,Brooklyn,NY,11237,3904,KINGS ,1,384615.384615385
5627,0101000020E6100000639AE95E277C52C0717500C45D534440,4003 Church Farm Market Inc,-73.939903,40.651299,4003 Church Ave,,Brooklyn,NY,11203,2916,KINGS ,1,384615.384615385
5628,0101000020E61000005376FA415D8052C0815D4D9EB2524440,Vanessa Grocery,-74.005692,40.646076,4523 6th Ave,,Brooklyn,NY,11220,1314,KINGS ,1,384615.384615385
5630,0101000020E6100000DCF126BF457C52C0DF3653211E5B4440,785 Grand Food Corp/Bravo Supermarket,-73.941757,40.711857,785 Grand St,,Brooklyn,NY,11211,5008,KINGS ,1,384615.384615385
5632,0101000020E6100000DCD9571EA47952C0B1868BDCD3594440,Maxi International Foods Inc,-73.900642,40.701778,6855 Forest Ave,,Ridgewood,NY,11385,4455,QUEENS ,1,384615.384615385
5633,0101000020E610000066C1C41F457352C0BF1072DEFF594440,Amigo On Jamaica Ave. Inc.,-73.801094,40.703121,15501 Jamaica Ave,,Jamaica,NY,11432,3829,QUEENS ,1,384615.384615385
5634,0101000020E61000006F0F4240BE7552C01572A59E05594440,Amigo 99 Cent Of 107 Inc.,-73.839737,40.695484,107-18 Jamaica Ave,,Richmond Hill,NY,11418,2239,QUEENS ,1,384615.384615385
5636,0101000020E6100000952C27A1F47A52C0F8E12021CA674440,"Amigo 99 Cents Of Willis, Inc.",-73.921181,40.810856,400 E 141st St,,Bronx,NY,10454,2102,BRONX ,1,384615.384615385
5638,0101000020E61000001EC6A4BF977C52C089B48D3F51574440,Halsey Supermarket Deli Corp,-73.946762,40.682167,169 Halsey St,,Brooklyn,NY,11216,2103,KINGS ,1,384615.384615385
5642,0101000020E61000001DE4F560527D52C087FC3383F8524440,MH  & USA Deli Corp,-73.958153,40.648209,957 Flatbush Ave,,Brooklyn,NY,11226,4019,KINGS ,1,384615.384615385
5643,0101000020E61000007506465ED67852C038A1100187684440,801 Hunts Point Deli Corp,-73.888084,40.81662,801 Hunts Point Ave,,Bronx,NY,10474,5401,BRONX ,1,384615.384615385
5644,0101000020E6100000ADDA3521AD7D52C086AE44A0FA614440,Duane Reade 14470,-73.963692,40.765461,1111 3rd Ave,,New York,NY,10065,6702,NEW YORK ,1,384615.384615385
5645,0101000020E6100000001B1021AE7652C034BF9A0304734440,Walgreens 10217,-73.854378,40.89856,4401 White Plains Rd,,Bronx,NY,10470,1606,BRONX ,1,384615.384615385
5647,0101000020E61000004DF564FED17252C02FF99FFCDD574440,4G Deli Corp,-73.794067,40.686462,11316 Sutphin Blvd,,Jamaica,NY,11435,5833,QUEENS ,1,384615.384615385
5648,0101000020E61000005531957EC27E52C0BB2BBB60705D4440,Johnny Air Mart,-73.980621,40.729992,214 Avenue A,Frnt 2,New York,NY,10009,3408,NEW YORK ,1,384615.384615385
5649,0101000020E6100000679DF17D717C52C0033FAA61BF574440,Arso 2011 Corp,-73.944427,40.685528,350A Tompkins Ave,,Brooklyn,NY,11216,1504,KINGS ,1,384615.384615385
5651,0101000020E610000041B96DDFA37D52C03B8C497F2F534440,3 Brothers Fresh Deli Grocery Corp,-73.963127,40.649887,57 E 18th St,,Brooklyn,NY,11226,2701,KINGS ,1,384615.384615385
5652,0101000020E6100000F8C610001C7E52C00806103E94524440,Mia Deli Grocery & Grill Inc,-73.970459,40.645149,511 Coney Island Ave,,Brooklyn,NY,11218,3414,KINGS ,1,384615.384615385
5653,0101000020E6100000A56B26DF6C7B52C08CF678211D6E4440,70-72 Meat &ProduceCorp/Food Universe Marketplace,-73.92852,40.860264,72 Nagle Ave,,New York,NY,10040,1406,NEW YORK ,1,384615.384615385
5655,0101000020E610000069006F81047D52C091B41B7DCC634440,Duane Reade Pharmacy 14487,-73.9534,40.779678,1550 3rd Ave,,New York,NY,10128,3105,NEW YORK ,1,384615.384615385
5656,0101000020E610000037A79201A08052C0BADDCB7D725A4440,Duane Reade Pharmacy 14485,-74.009766,40.706619,40A Wall St,,New York,NY,10005,1302,NEW YORK ,1,384615.384615385
5660,0101000020E61000007427D87F9D8152C0103FFF3D784F4440,Mahopac Food Corp/Pioneer Supermarket,-74.025238,40.620857,530 86th St,,Brooklyn,NY,11209,5337,KINGS ,1,384615.384615385
5661,0101000020E61000007442E8A04B7952C00B2AAA7EA5554440,PS Food Corp/ Key Food Supermarket,-73.895241,40.669113,340 Pennsylvania Ave,,Brooklyn,NY,11207,4115,KINGS ,1,384615.384615385
5663,0101000020E61000008CF678211D7C52C0EE21E17B7F594440,La Placita Olvera Deli,-73.939278,40.699203,832 Broadway,,Brooklyn,NY,11206,7305,KINGS ,1,384615.384615385
5664,0101000020E610000090C01F7EFE7F52C028D2FD9C825E4440,Elm Health Chelsea Corp,-73.999908,40.738361,56 7th Ave,,New York,NY,10011,6672,NEW YORK ,1,384615.384615385
5665,0101000020E6100000419E5DBEF57C52C05776C1E09A634440,Fairway - Like No Other Market 1008,-73.952499,40.778164,240 E 86th St,,New York,NY,10028,,NEW YORK ,1,384615.384615385
5666,0101000020E6100000E675C4211B7D52C007EBFF1CE65D4440,Organic Deli And Grocery Corporation,-73.954781,40.733585,1018 Manhattan Ave,Apt 1,Brooklyn,NY,11222,6532,KINGS ,1,384615.384615385
5667,0101000020E6100000EB54F99E917A52C0342C465D6B6F4440,5069 Meat & Produce Corp/Food Universe Marketplace,-73.915138,40.870464,5069 Broadway,,New York,NY,10034,1131,NEW YORK ,1,384615.384615385
5668,0101000020E6100000323B8BDEA97E52C0103FFF3D78574440,44 Grocery Inc,-73.979118,40.683357,44 4th Ave,Apt 1,Brooklyn,NY,11217,4905,KINGS ,1,384615.384615385
5669,0101000020E6100000A089B0E1E97C52C0562B137EA95D4440,A S Warehouse Co Inc,-73.951775,40.731735,276 McGuinness Blvd,,Brooklyn,NY,11222,1811,KINGS ,1,384615.384615385
5670,0101000020E61000000C3CF71E2E7C52C05167EE21E14B4440,Kisi Corp/S & K Pharmacy,-73.940315,40.592808,3735 Nostrand Ave,,Brooklyn,NY,11235,1907,KINGS ,1,384615.384615385
5671,0101000020E610000006F7031E187B52C00F99F221A8684440,Bus Stop Food,-73.923347,40.817631,253A E 149th St,,Bronx,NY,10451,5503,BRONX ,1,384615.384615385
5672,0101000020E6100000CA703C9F018052C02D3E05C0784E4440,Sing Sing Grocery Inc.,-74.000099,40.61306,7801 17th Ave,Ste A,Brooklyn,NY,11214,1618,KINGS ,1,384615.384615385
5673,0101000020E6100000AEEFC341427D52C0BE67244223564440,Nam & Sun  Organic Corp dba Pine Tree Natural Orga,-73.957169,40.672951,744 Franklin Ave,,Brooklyn,NY,11238,4833,KINGS ,1,384615.384615385
5674,0101000020E6100000349E08E23C8052C0A1832EE1D04D4440,El Tamarindo Deli Grocery Corp,-74.003716,40.607937,1729 86th St,,Brooklyn,NY,11214,3714,KINGS ,1,384615.384615385
5675,0101000020E61000003BAA9A20EA7252C0E4486760E44B4440,R&r Halal Inc,-73.79554,40.592907,6608 Beach Channel Dr,,Arverne,NY,11692,1415,QUEENS ,1,384615.384615385
5676,0101000020E610000079245E9ECE7952C003CDE7DCED6A4440,"J & L Fish Market, Inc.",-73.903236,40.835384,3706 3rd Avenue,Ste 9,Bronx,NY,10456,2145,BRONX ,1,384615.384615385
5680,0101000020E6100000B6F292FFC97B52C01766A19DD3584440,Stuyvesant Deli Grocery Corp,-73.934204,40.693958,59 Stuyvesant Ave,,Brooklyn,NY,11221,2047,KINGS ,1,384615.384615385
5681,0101000020E61000000B45BA9F537B52C08E90813CBB6A4440,Los Primos Mini Market Inc,-73.926979,40.833839,1050 Woodycrest Ave,,Bronx,NY,10452,5204,BRONX ,1,384615.384615385
5684,0101000020E610000031410DDFC27C52C0C40AB77C24594440,545 Deli Grocery Corp,-73.949394,40.696426,545 Marcy Avenue,,Brooklyn,NY,11206,,KINGS ,1,384615.384615385
5685,0101000020E6100000C173EFE1927652C0F8F9EFC16B6B4440,"Eatwell Bakery & Restaurant, Inc. N/A",-73.852715,40.839226,1658 Castle Hill Ave,,Bronx,NY,10462,4233,BRONX ,1,384615.384615385
5687,0101000020E6100000033FAA61BF7A52C000E2AE5E456A4440,1040 SHERMAN AVE SUPERMKT INC,-73.917931,40.830242,1040 Sherman Ave,,Bronx,NY,10456,5703,BRONX ,1,384615.384615385
5688,0101000020E6100000910BCEE0EF7B52C0AE8383BD89514440,Checo Food Corp,-73.936516,40.637016,4201 Farragut Rd,,Brooklyn,NY,11203,6517,KINGS ,1,384615.384615385
